feature,frac_compound,frac_source,frac_plate_within_source,frac_residual,ss_total,compartment,feature_type,channel
Cells_Granularity_13_ER,0.12435460079385954,0.6375086612140538,0.030732832625613354,0.20740390536647324,10699.885480364757,Cells,Granularity,ER
Cells_Texture_Contrast_Mito_5_00_256,0.20707078142262042,0.20813588253150728,0.06581430884347986,0.5189790272023923,43008.407024209686,Cells,Texture,Mito
Cells_Texture_InfoMeas1_ER_3_02_256,0.07026369797463497,0.5347354645190432,0.12434593755368613,0.2706548999526358,16111.029418201668,Cells,Texture,ER
Cells_Texture_SumEntropy_Mito_5_03_256,0.022700256602671432,0.7726253553156301,0.06534487633626604,0.1393295117454324,8408.338153845214,Cells,Texture,Mito
Cytoplasm_Texture_Entropy_Mito_5_02_256,0.018627710535167777,0.8066511662180484,0.06265284631457027,0.11206827693221351,7565.367857085119,Cytoplasm,Texture,Mito
Image_Texture_DifferenceVariance_ER_3_00_256,0.013892576499110616,0.7077792622637231,0.23320700982094442,0.04512115141622185,56716.9378298159,Image,Texture,ER
Cells_Texture_DifferenceVariance_AGP_10_03_256,0.0024687736233751693,0.9193734664268551,0.05821752102339988,0.019940238926369848,569332.9341684021,Cells,Texture,AGP
Cytoplasm_Intensity_IntegratedIntensity_ER,0.05391701669256818,0.4145994365321201,0.0022637407505233477,0.5292198060247882,17913.341101196755,Cytoplasm,Intensity,ER
Image_Texture_InfoMeas1_AGP_5_01_256,0.08130964139826473,0.6985112653546592,0.0447392695424552,0.1754398237046208,11922.864620957203,Image,Texture,AGP
Nuclei_Texture_Variance_ER_3_02_256,0.0822049241104022,0.5555251132627234,0.014586762816831146,0.34768319981004336,59182.62888768635,Nuclei,Texture,ER
Cells_Granularity_14_RNA,0.1445421674247471,0.570993735952299,0.03251059370281143,0.2519535029201425,13161.052787439203,Cells,Granularity,RNA
Cells_Texture_Correlation_DNA_10_03_256,0.011305232451365908,0.7773943740130523,0.1271017127312016,0.0841986808043801,67707.29445402342,Cells,Texture,DNA
Cytoplasm_Texture_InfoMeas2_RNA_10_02_256,0.010849177092721023,0.8538976025704622,0.06405261038516287,0.07120060995165374,19928.115593715484,Cytoplasm,Texture,RNA
Image_Texture_Correlation_RNA_5_00_256,0.09601307836097014,0.625325627900837,0.0426725934561394,0.23598870028205354,13518.184983854144,Image,Texture,RNA
Cytoplasm_Texture_Entropy_AGP_5_01_256,0.007969415700933444,0.9057199308743287,0.05163009564120212,0.03468055778353557,19818.944111854427,Cytoplasm,Texture,AGP
Nuclei_Texture_SumEntropy_Mito_3_02_256,0.055154812123017545,0.7681179143898385,0.0509358248447603,0.1257914486423837,6299.307039865835,Nuclei,Texture,Mito
Cytoplasm_Texture_SumEntropy_Mito_10_02_256,0.019824333363648784,0.7846564301258676,0.065455617728515,0.13006361878196865,8772.41586485546,Cytoplasm,Texture,Mito
Cytoplasm_Texture_AngularSecondMoment_ER_3_01_256,0.02947233560181604,0.6416864979058448,0.13068125489918475,0.19815991159315438,127842.05077414094,Cytoplasm,Texture,ER
Cells_Texture_Contrast_DNA_3_00_256,0.043729041587284426,0.7093968339000776,0.08326317715529252,0.1636109473573455,243904.16802711962,Cells,Texture,DNA
Cells_Texture_Correlation_DNA_5_00_256,0.005481911558556932,0.8675672553668536,0.07790505188657963,0.04904578118800981,120944.23984542621,Cells,Texture,DNA
Cells_Texture_Variance_Mito_10_00_256,0.1535074402327518,0.3183436675284233,0.04487743147553634,0.48327146076328853,42636.429927755584,Cells,Texture,Mito
Image_Texture_SumEntropy_ER_10_03_256,0.166856823007618,0.6744119734619981,0.014907873174235472,0.1438233303561484,14110.764654332046,Image,Texture,ER
Cells_Texture_DifferenceVariance_DNA_3_00_256,0.0014314310999308214,0.9587802780317031,0.02173315172994507,0.018055139138421078,53691.60115773449,Cells,Texture,DNA
Image_Texture_InfoMeas1_AGP_3_02_256,0.0490161284972407,0.772741209496332,0.044182570572644464,0.1340600914337828,10372.571540793317,Image,Texture,AGP
Nuclei_Texture_Correlation_DNA_5_00_256,0.005348601914546582,0.7824526042894148,0.13212324506513182,0.08007554873090682,20694.409424499805,Nuclei,Texture,DNA
Nuclei_Texture_Contrast_DNA_5_01_256,0.04754463747736497,0.7465508602924256,0.047337213327104666,0.15856728890310468,341645.5317122346,Nuclei,Texture,DNA
Image_Threshold_SumOfEntropies_NucleiIncludingEdges,0.010016829918565218,0.849298126782208,0.014655505285213664,0.1260295380140133,16281.479089197444,Image,Threshold,
Nuclei_Texture_Correlation_RNA_3_03_256,0.026701344729786358,0.8271424547474757,0.031355188080607756,0.11480101244213017,5732.9590361357605,Nuclei,Texture,RNA
Cytoplasm_Texture_AngularSecondMoment_ER_10_02_256,0.024937793264063597,0.6653758577474731,0.13681516018802836,0.17287118880043487,207266.2771256719,Cytoplasm,Texture,ER
Cytoplasm_Granularity_2_DNA,0.08432476998133567,0.7492094117559905,0.004461811593630576,0.1620040066690432,163984.03271757992,Cytoplasm,Granularity,DNA
Nuclei_RadialDistribution_MeanFrac_Mito_2of4,0.1761652518894726,0.3234312311728326,0.11331885152717608,0.38708466541051884,29720.43388388346,Nuclei,RadialDistribution,Mito
Image_Intensity_TotalArea_ER__BackgroundOnly,0.2757437985806492,0.45886781724025927,0.015064126027869653,0.2503242581512217,11723.584905771417,Image,Intensity,ER
Cells_Correlation_RWC_ER_Mito,0.06630064709175702,0.6210842564013808,0.12199413767150864,0.19062095883535354,13254.91316994439,Cells,Correlation,ER
Cells_Correlation_RWC_AGP_RNA,0.06463820296951307,0.7605410964258471,0.04546014282266755,0.1293605577819724,11367.956203583006,Cells,Correlation,AGP
Image_Intensity_PercentMaximal_RNA,0.019115009854177283,0.36785616238124413,0.03743817892329808,0.5755906488412805,93775.04683228598,Image,Intensity,RNA
Nuclei_Texture_AngularSecondMoment_RNA_10_02_256,0.012528394166510866,0.8512903840117306,0.01264878060235802,0.12353244121940048,369670.654717288,Nuclei,Texture,RNA
Cytoplasm_Granularity_5_RNA,0.3478101873731883,0.2362123174268503,0.007138160162631183,0.4088393350373303,85599.9332742545,Cytoplasm,Granularity,RNA
Nuclei_Texture_InfoMeas1_ER_10_02_256,0.13527842412834964,0.5880457839407801,0.0220716425786622,0.254604149352208,14440.261613667499,Nuclei,Texture,ER
Image_ImageQuality_FocusScore_OrigER,0.03481679233070501,0.754951405635726,0.03395231860956656,0.1762794834240025,18403.204015612817,Image,ImageQuality,
Cytoplasm_Texture_AngularSecondMoment_Mito_3_02_256,0.017686491075285575,0.654768791795549,0.13625007614095413,0.19129464098821128,22847.873094068185,Cytoplasm,Texture,Mito
Cytoplasm_Texture_InfoMeas2_AGP_3_02_256,0.005484196411255409,0.9278283638055982,0.04113352314875862,0.025553916634387736,31731.468187058723,Cytoplasm,Texture,AGP
Image_Texture_DifferenceEntropy_ER_10_00_256,0.11837860986825431,0.7406346800325908,0.022905573987128787,0.11808113611202604,7587.23901876557,Image,Texture,ER
Nuclei_ObjectSkeleton_NumberTrunks_mito_skel,0.07773159990944543,0.6289054341868014,0.008326448110060438,0.28503651779369255,7283.329754076889,Nuclei,ObjectSkeleton,
Nuclei_Texture_AngularSecondMoment_RNA_3_00_256,0.01384948556078967,0.8058581082424888,0.040609576117750255,0.13968283007897125,302471.30545712623,Nuclei,Texture,RNA
Nuclei_Texture_Contrast_ER_5_00_256,0.10185373702094812,0.5100658994171182,0.014558092454324684,0.37352227110760905,59472.49849433909,Nuclei,Texture,ER
Nuclei_Texture_Entropy_ER_5_00_256,0.007612566645160414,0.895382751642011,0.042938494048422864,0.05406618766440589,12664.268693524144,Nuclei,Texture,ER
Nuclei_Granularity_10_DNA,0.060477597045520755,0.8562255262366459,0.0035577486856453906,0.07973912803218791,10219.703143938983,Nuclei,Granularity,DNA
Nuclei_Texture_Entropy_RNA_5_01_256,0.0036502402049072877,0.9162298407320806,0.03500407444084454,0.04511584462216743,13613.264333398805,Nuclei,Texture,RNA
Image_Granularity_9_RNA,0.10618824912436234,0.5041668182661984,0.037755088205785235,0.35188984440365406,12808.08890434117,Image,Granularity,RNA
Cells_Texture_SumAverage_Mito_5_03_256,0.009654341381589115,0.9377787754848113,0.00845582827334348,0.04411105486025619,30399.789130318008,Cells,Texture,Mito
Nuclei_Texture_DifferenceVariance_AGP_3_01_256,0.001687955422940945,0.9397786943030295,0.04145546237511869,0.01707788789891077,557261.4731691333,Nuclei,Texture,AGP
Cells_Intensity_MinIntensityEdge_AGP,0.001035330623936439,0.9817203088186839,0.009708782140841107,0.007535578416538733,70573.97581248108,Cells,Intensity,AGP
Cells_Texture_Correlation_RNA_5_01_256,0.036832484301792305,0.5544563128435471,0.2103216258685751,0.19838957698608542,25523.708377143892,Cells,Texture,RNA
Cytoplasm_Texture_Contrast_AGP_10_02_256,0.08781390435851011,0.4919783290346938,0.01136870668061382,0.40883905992618225,51152.90495889929,Cytoplasm,Texture,AGP
Cytoplasm_Texture_DifferenceEntropy_RNA_3_00_256,0.014528742154480408,0.8873805461975053,0.019726243297502038,0.07836446835051228,10123.758054687827,Cytoplasm,Texture,RNA
Cells_Texture_SumVariance_ER_3_02_256,0.08556501906103117,0.5070823403606178,0.019470457369454047,0.38788218320889695,35296.84917228496,Cells,Texture,ER
Cytoplasm_Texture_Correlation_AGP_10_02_256,0.03710108221033228,0.5049527543348975,0.05180211291349821,0.40614405054127206,11393.672181162014,Cytoplasm,Texture,AGP
Image_Texture_DifferenceEntropy_AGP_3_03_256,0.07754199489094839,0.7909147711680873,0.03895519633256229,0.09258803760840206,6804.901847976331,Image,Texture,AGP
Nuclei_Texture_Entropy_Mito_10_02_256,0.03165144722232187,0.8170700270168525,0.048341747853846914,0.10293677790697874,5917.550826786318,Nuclei,Texture,Mito
Cytoplasm_Texture_DifferenceVariance_AGP_10_02_256,0.004271576751302096,0.8675650744176524,0.09334623400908883,0.034817114821956666,470016.10186032846,Cytoplasm,Texture,AGP
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_16of20,0.04635186989659334,0.7156926009937561,0.05866112051409581,0.17929440859555484,13285.295292171075,Cytoplasm,RadialDistribution,
Nuclei_Texture_SumAverage_Mito_3_03_256,0.031281290529747714,0.8615709744011609,0.013109995235491216,0.09403773983360005,22715.139525239247,Nuclei,Texture,Mito
Image_Texture_InfoMeas2_ER_5_01_256,0.43668333680082816,0.13741840282981974,0.02008008787059433,0.4058181724987577,102600.79684530394,Image,Texture,ER
Image_Texture_Entropy_RNA_5_01_256,0.12075710908511807,0.757501432506374,0.012721637512383078,0.10901982089612475,6183.945834690407,Image,Texture,RNA
Cytoplasm_Texture_SumEntropy_DNA_3_00_256,0.005632676550663733,0.9579639847280418,0.017428879574704244,0.018974459146590305,3650.005166183955,Cytoplasm,Texture,DNA
Cells_Granularity_11_DNA,0.0656543165232025,0.7787393895717,0.00860758326648803,0.14699871063860928,6761.604402978248,Cells,Granularity,DNA
Nuclei_AreaShape_Zernike_4_4,0.12459672005098987,0.5820720624599451,0.021773317187363795,0.27155790030170124,15074.30000016145,Nuclei,AreaShape,
Cytoplasm_Texture_SumEntropy_Mito_5_03_256,0.019633362142626398,0.7927381707885816,0.06392151852255719,0.1237069485462348,8338.957160378404,Cytoplasm,Texture,Mito
Cells_Texture_Entropy_ER_10_02_256,0.00790573845207653,0.8816528915009213,0.04829001113513771,0.06215135891186437,10573.360229115653,Cells,Texture,ER
Cytoplasm_RadialDistribution_FracAtD_RNA_4of4,0.06171372632770954,0.2532009708383937,0.02836231431480718,0.6567229885190895,39230.78461442786,Cytoplasm,RadialDistribution,RNA
Nuclei_Texture_DifferenceEntropy_ER_10_01_256,0.00604164679160819,0.8992398114942156,0.036451737400429535,0.05826680431374679,12942.432727399173,Nuclei,Texture,ER
Cytoplasm_Intensity_MaxIntensityEdge_DNA,0.0016578489269291473,0.9626235532877999,0.026765391091363524,0.008953206693907558,13839.521471305245,Cytoplasm,Intensity,DNA
Cytoplasm_Texture_Contrast_ER_3_03_256,0.13734505130916913,0.3484525473950549,0.04399296727104332,0.4702094340247327,34373.415068282935,Cytoplasm,Texture,ER
Nuclei_Texture_Entropy_Mito_10_01_256,0.0200082707069736,0.8370937064363808,0.04823547487427628,0.09466254798236928,6135.309647662536,Nuclei,Texture,Mito
Nuclei_RadialDistribution_FracAtD_Mito_4of4,0.11284781203243376,0.3389982228137887,0.059543383334874696,0.48861058181890266,18339.478029264013,Nuclei,RadialDistribution,Mito
Nuclei_Texture_DifferenceEntropy_ER_3_01_256,0.015755177493309184,0.8497538370225496,0.04473259786828523,0.08975838761585594,11008.594886919174,Nuclei,Texture,ER
Nuclei_Texture_SumAverage_RNA_10_03_256,0.010086584049976704,0.9219284631115006,0.014951106983071647,0.05303384585545111,9146.155281914138,Nuclei,Texture,RNA
Cytoplasm_Correlation_K_DNA_Mito,0.012487552433817845,0.8639486483197945,0.05089869325746808,0.0726651059889197,155089.8995571729,Cytoplasm,Correlation,DNA
Cells_Granularity_12_RNA,0.13194591367748612,0.6119998282225373,0.03186396605476285,0.22419029204521382,10861.583092042465,Cells,Granularity,RNA
Image_Texture_DifferenceEntropy_Mito_10_03_256,0.07805844019173774,0.8124758908895252,0.025612278709184044,0.08385339020955301,6294.28510597266,Image,Texture,Mito
Image_Texture_SumVariance_ER_5_03_256,0.009988534692904243,0.8503319810197248,0.053042750342557975,0.08663673394481304,18848.807863783077,Image,Texture,ER
Image_Texture_Variance_AGP_10_02_256,0.015759077086802263,0.80446368952846,0.07306303433779096,0.1067141990469468,8422.192448417958,Image,Texture,AGP
Image_Granularity_10_ER,0.1151418039406807,0.5808385136477556,0.03409393419648068,0.26992574821508314,11302.963048753365,Image,Granularity,ER
Nuclei_Neighbors_FirstClosestObjectNumber_1,0.157515508942533,0.6461130459364994,0.014829906498736164,0.1815415386222315,9558.294028338705,Nuclei,Neighbors,
Image_Granularity_3_DNA,0.08579220690035494,0.6044643095039254,0.010928821539442761,0.29881466205627705,9159.585476370394,Image,Granularity,DNA
Cells_Correlation_RWC_DNA_RNA,0.005231222983595368,0.9482763601265053,0.012215438959752226,0.03427697793014711,56653.39838257004,Cells,Correlation,DNA
Image_Texture_InfoMeas2_RNA_5_03_256,0.4340586383974754,0.16578144697172026,0.03154778957360982,0.3686121250571945,127393.09189253465,Image,Texture,RNA
Nuclei_Texture_AngularSecondMoment_Mito_3_01_256,0.018686765060640362,0.7433025737625015,0.09612303124725896,0.1418876299295992,20054.746952168563,Nuclei,Texture,Mito
Image_Texture_DifferenceEntropy_DNA_3_02_256,0.016188237292480343,0.9446105996894274,0.005746065128558689,0.03345509788953358,14108.819707114892,Image,Texture,DNA
Nuclei_Correlation_Correlation_AGP_Mito,0.06581742285370114,0.5361916553342814,0.22787119455382548,0.17011972725819202,9426.381117634106,Nuclei,Correlation,AGP
Image_Texture_Correlation_DNA_5_00_256,0.028004473037541795,0.8627142041917699,0.04207854090924909,0.06720278186143924,12225.151039098178,Image,Texture,DNA
Image_Texture_Entropy_ER_3_00_256,0.1206313058736488,0.7547701858291698,0.014098584669908498,0.11049992362727298,13868.059017357373,Image,Texture,ER
Cytoplasm_Texture_SumVariance_AGP_10_01_256,0.0917663629873815,0.4725455948426602,0.012352931069580316,0.42333511110037797,41164.31719056703,Cytoplasm,Texture,AGP
Image_Texture_Correlation_AGP_3_03_256,0.021354841202766477,0.9026007116410335,0.007576758465165289,0.06846768869103478,12239.440949874137,Image,Texture,AGP
Nuclei_Location_MaxIntensity_Y_Mito,0.058730090082805914,0.3081834290512266,0.04409425999637918,0.5889922208695884,20452.42173302355,Nuclei,Location,Mito
Cells_Texture_Contrast_Mito_3_02_256,0.21227654348585068,0.19905779575116567,0.06826625849154616,0.5203994022714376,42381.911064151136,Cells,Texture,Mito
Cells_Granularity_3_AGP,0.10544022944240179,0.667473084684495,0.0022920446141505755,0.2247946412589527,15104.24994269379,Cells,Granularity,AGP
Cytoplasm_Texture_SumEntropy_Mito_3_03_256,0.018768752704296395,0.8014758454264013,0.06267915652627117,0.11707624534303115,7955.480919905002,Cytoplasm,Texture,Mito
Image_Texture_Entropy_AGP_5_00_256,0.08814727474668067,0.7881021462646655,0.026167468982233738,0.09758311000642021,5295.789819892054,Image,Texture,AGP
Cytoplasm_Texture_SumAverage_AGP_3_00_256,0.0022359282859938773,0.9633223601267654,0.022602846051290426,0.01183886553595024,8850.076284076089,Cytoplasm,Texture,AGP
Cells_AreaShape_Solidity,0.08975269458543107,0.4946156591195354,0.013877472314970251,0.40175417398006324,28511.61321245323,Cells,AreaShape,
Cytoplasm_Granularity_5_DNA,0.030155300088241455,0.8421294416774725,0.052163697781125055,0.07555156045316097,430109.45309649577,Cytoplasm,Granularity,DNA
Cytoplasm_Intensity_MADIntensity_RNA,0.02965781223219225,0.7984417601610909,0.013483570473923262,0.15841685713279346,10109.275662454651,Cytoplasm,Intensity,RNA
Nuclei_Granularity_10_RNA,0.08334282503926008,0.697369395765609,0.02841459009953176,0.1908731890955992,7804.03458741555,Nuclei,Granularity,RNA
Nuclei_Texture_SumVariance_Mito_3_03_256,0.18456124449342223,0.28270081383975115,0.05936946054775116,0.47336848111907553,68760.83702121578,Nuclei,Texture,Mito
Cells_Intensity_MaxIntensityEdge_Mito,0.006673818856691473,0.9268258328966198,0.011790319217313815,0.05471002902937485,22021.62277101285,Cells,Intensity,Mito
Cells_Texture_InverseDifferenceMoment_Mito_3_00_256,0.03887396461746362,0.7669098680187705,0.06306173603677159,0.13115443132699423,7680.584168909025,Cells,Texture,Mito
Cytoplasm_Texture_AngularSecondMoment_ER_10_01_256,0.024595152424718294,0.6723682548752701,0.14038898381512463,0.16264760888488683,230396.3946475257,Cytoplasm,Texture,ER
Cytoplasm_Texture_Variance_ER_5_01_256,0.08198863640835757,0.5181829091226798,0.06217727211704911,0.3376511823519134,16814.316328878936,Cytoplasm,Texture,ER
Image_Texture_Contrast_AGP_10_02_256,0.01287355178333641,0.8650805067801862,0.029756084226166806,0.09228985721031047,11515.980879753983,Image,Texture,AGP
Image_Texture_Contrast_DNA_10_02_256,0.0006343920874570342,0.9807395837253953,0.010717777093912967,0.007908247093234644,760168.588287904,Image,Texture,DNA
Cells_Texture_DifferenceEntropy_RNA_3_00_256,0.011118352423779386,0.8861680289456931,0.024097613446433436,0.07861600518409408,11692.02784039858,Cells,Texture,RNA
Cytoplasm_Texture_SumVariance_DNA_5_00_256,0.006865217341278613,0.8558005665150108,0.07533949177043248,0.06199472437327822,384666.6563787283,Cytoplasm,Texture,DNA
Nuclei_Intensity_MedianIntensity_Mito,0.02912826911567948,0.8671401242183471,0.012875184787883603,0.09085642187808995,23167.12533151119,Nuclei,Intensity,Mito
Nuclei_Texture_AngularSecondMoment_ER_10_01_256,0.018951210413048602,0.6698278461231839,0.12068851667567296,0.19053242678809454,153605.49240303133,Nuclei,Texture,ER
Nuclei_Texture_DifferenceEntropy_Mito_3_00_256,0.126187573004608,0.6139335189733048,0.05351827118680434,0.2063606368352828,9285.04328837576,Nuclei,Texture,Mito
Nuclei_Texture_Entropy_RNA_5_03_256,0.003653164617796007,0.9163218895944746,0.03497615303945133,0.045048792748278034,13596.974040837016,Nuclei,Texture,RNA
Cytoplasm_Texture_Correlation_DNA_3_03_256,0.001663528864186995,0.9487239848869187,0.03031559203061681,0.019296894218277526,36428.05834231592,Cytoplasm,Texture,DNA
Cytoplasm_Texture_InverseDifferenceMoment_AGP_3_01_256,0.00799820635651065,0.873369095499344,0.07164051742812932,0.046992180716015915,9777.958159897827,Cytoplasm,Texture,AGP
Cells_AreaShape_Zernike_7_3,0.12140530938774767,0.12171903763949049,0.025662832313258475,0.7312128206595034,35416.10387339862,Cells,AreaShape,
Cytoplasm_Texture_InfoMeas2_RNA_3_01_256,0.026461752482091785,0.6802352031060702,0.18347546913878116,0.1098275752730567,28076.010522946617,Cytoplasm,Texture,RNA
Cells_Texture_InfoMeas2_RNA_5_00_256,0.02548784882536862,0.6160110351899507,0.22802025151653876,0.13048086446814197,48424.927023260374,Cells,Texture,RNA
Cytoplasm_Texture_SumAverage_RNA_3_02_256,0.005555948150413302,0.9452526991530635,0.007779735103623454,0.04141161759289984,13117.010532378008,Cytoplasm,Texture,RNA
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_02_256,0.009219851245210974,0.8888487240001498,0.025958422504850233,0.07597300224978883,9796.571719046879,Cytoplasm,Texture,RNA
Nuclei_Texture_DifferenceEntropy_Mito_10_02_256,0.06657654654399607,0.7393529474179107,0.04792023940487435,0.14615026663321892,7203.13135616689,Nuclei,Texture,Mito
Nuclei_Neighbors_SecondClosestObjectNumber_1,0.1577175009865836,0.6458833101954511,0.014808083894535225,0.18159110492343006,9543.716926366531,Nuclei,Neighbors,
Nuclei_Texture_Correlation_DNA_10_01_256,0.00587728179804463,0.928624801200074,0.012959771514663744,0.05253814548721774,464839.06384503935,Nuclei,Texture,DNA
Image_Granularity_4_RNA,0.2738674259555405,0.25908576938828876,0.005975663802207293,0.4610711408539635,45511.99644333894,Image,Granularity,RNA
Cells_Texture_SumAverage_DNA_3_03_256,0.0033285015809731205,0.9577573714730367,0.02246404253858067,0.016450084407409492,35560.52802914745,Cells,Texture,DNA
Nuclei_AreaShape_BoundingBoxMaximum_Y,0.05933645469221481,0.33323406941091605,0.04338174726866482,0.5640477286282044,19501.4622662096,Nuclei,AreaShape,
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_7of20,0.02016182517147384,0.4706126751762854,0.057290532644495115,0.45193496700774566,958555.3586419178,Cytoplasm,RadialDistribution,
Cells_Granularity_4_RNA,0.35153974596001036,0.19339527759472888,0.0035405468372391915,0.45152442960802164,55053.37024383641,Cells,Granularity,RNA
Nuclei_RadialDistribution_MeanFrac_Mito_1of4,0.19907971279890127,0.2928550474027436,0.09194497216275063,0.4161202676356045,28348.584658449385,Nuclei,RadialDistribution,Mito
Cells_Texture_Correlation_ER_3_03_256,0.02544747379463349,0.6812587294824365,0.1229305218868298,0.17036327483610025,20664.15757934485,Cells,Texture,ER
Cytoplasm_Texture_SumAverage_RNA_5_01_256,0.005969926882227043,0.9415987397297813,0.007663460931295449,0.04476787245669641,13035.126597944774,Cytoplasm,Texture,RNA
Nuclei_Texture_InverseDifferenceMoment_Mito_3_00_256,0.09465579183231393,0.6973981841558637,0.050068009734828965,0.15787801427699347,6565.167367101321,Nuclei,Texture,Mito
Nuclei_RadialDistribution_FracAtD_ER_1of4,0.07934505109367174,0.4434328158240257,0.07589019650930874,0.4013319365729939,23132.633073284895,Nuclei,RadialDistribution,ER
Cells_Texture_DifferenceVariance_DNA_5_03_256,0.0010891903159846172,0.950958131487118,0.027326895426265017,0.020625782770632324,98110.13529355908,Cells,Texture,DNA
Cells_Texture_InfoMeas1_AGP_10_00_256,0.04458346221656948,0.7594065421914659,0.03061113037296717,0.1653988652189974,8175.953921268367,Cells,Texture,AGP
Image_Intensity_MaxIntensity_RNA_BackgroundOnly,0.010028555255392337,0.8651648589803458,0.0035291624755487932,0.12127742328871306,16117.120906705568,Image,Intensity,RNA
Nuclei_Texture_InfoMeas1_AGP_10_03_256,0.1259508030579933,0.6326198229825992,0.01865048721059229,0.22277888674881516,23962.457730760427,Nuclei,Texture,AGP
Nuclei_Texture_SumVariance_ER_3_03_256,0.07341146646764157,0.5844594611356059,0.013761753892084741,0.3283673185046678,64331.86126949691,Nuclei,Texture,ER
Cells_Texture_Variance_RNA_5_03_256,0.04609911193844112,0.6796120162135496,0.012437499486665775,0.2618513723613437,66263.47654415334,Cells,Texture,RNA
Image_Granularity_14_Mito,0.11972609881603365,0.21645594080154693,0.022382977083400774,0.6414349832990186,16830.28333905458,Image,Granularity,Mito
Cytoplasm_Correlation_Manders_ER_DNA,0.0016460728878806455,0.8967910612996034,0.07811571921526085,0.023447146597255122,77308.80885505208,Cytoplasm,Correlation,DNA
Cytoplasm_Intensity_MassDisplacement_Mito,0.06835231273003663,0.4519769686028266,0.022046219695944374,0.4576244989711924,13816.324046870755,Cytoplasm,Intensity,Mito
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_11of16,0.04922666891253727,0.5966736174352981,0.010584198449647678,0.34351551520251694,13319.113540668497,Cytoplasm,RadialDistribution,
Image_ImageQuality_StdIntensity_OrigDNA,0.00163645523050099,0.9805173422601552,0.007114038671746859,0.010732163837596745,38280.432671789094,Image,ImageQuality,
Nuclei_AreaShape_Zernike_8_8,0.13804270543475994,0.5272794954162346,0.12181702202343084,0.21286077712557464,23602.05840301078,Nuclei,AreaShape,
Nuclei_Granularity_6_ER,0.21061366231896175,0.40718262581403564,0.050616023637353125,0.3315876882296494,14087.473637565035,Nuclei,Granularity,ER
Cells_RadialDistribution_MeanFrac_mito_tubeness_10of20,0.08600525361097737,0.48462166637469667,0.09763749432147487,0.33173558569285116,13727.451823826606,Cells,RadialDistribution,
Cytoplasm_AreaShape_Zernike_9_9,0.12303544000129335,0.46166709363269154,0.03859619893903731,0.3767012674269778,15889.598682732088,Cytoplasm,AreaShape,
Cytoplasm_Granularity_7_AGP,0.35761267988510276,0.19400758253765069,0.007322733543051461,0.4410570040341952,56872.416286999876,Cytoplasm,Granularity,AGP
Cytoplasm_Texture_Entropy_RNA_3_03_256,0.008831066861025496,0.9004195546537604,0.02788245627463657,0.06286692221057742,11183.03971303827,Cytoplasm,Texture,RNA
Cells_RadialDistribution_MeanFrac_ER_1of4,0.04586249374278389,0.5852191235472785,0.05481903415124923,0.31409934855868843,9376.291307318334,Cells,RadialDistribution,ER
Cytoplasm_Correlation_RWC_AGP_RNA,0.03397267599853383,0.8256910262406211,0.03487610160625374,0.10546019615459125,21567.19783444419,Cytoplasm,Correlation,AGP
Image_Texture_AngularSecondMoment_Mito_10_03_256,0.23607655627063615,0.4721130176791879,0.05421351024178481,0.23759691580839112,36716.11008427823,Image,Texture,Mito
Cells_Texture_Correlation_Mito_5_02_256,0.06022234204948028,0.6715154323764109,0.04860056547754024,0.21966166009656857,10504.07717114556,Cells,Texture,Mito
Cells_Texture_Variance_Mito_3_03_256,0.15230963520244964,0.3214824056571972,0.04533232404125057,0.4808756350991027,41159.07125313854,Cells,Texture,Mito
Cells_Intensity_MeanIntensity_AGP,0.002541285639856937,0.9648778713952414,0.019788411675969928,0.012792431288931918,7527.012197854709,Cells,Intensity,AGP
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_19of20,0.09032824732281615,0.670902324303532,0.03761639404353891,0.20115303433011297,19027.503724918948,Cytoplasm,RadialDistribution,
Cells_Texture_InverseDifferenceMoment_AGP_10_01_256,0.005571624818469715,0.9013330700707722,0.05268536238718851,0.04040994272356936,26976.517220866725,Cells,Texture,AGP
Nuclei_Texture_Correlation_ER_5_02_256,0.02219718777235972,0.8317534026179106,0.020517963579246946,0.12553144603048258,6029.221077407208,Nuclei,Texture,ER
Nuclei_Texture_DifferenceVariance_AGP_5_02_256,0.0015172026667850304,0.9497964821860018,0.034309976047615605,0.014376339099597596,601577.1155877141,Nuclei,Texture,AGP
Nuclei_Texture_SumEntropy_DNA_3_01_256,0.005791369189854121,0.9765919310993357,0.0066120082502779945,0.011004691460532137,5972.845848571367,Nuclei,Texture,DNA
Cytoplasm_Texture_Entropy_AGP_10_00_256,0.007887386534699836,0.9080856128392543,0.05002546260474207,0.034001538021303825,20622.521798000223,Cytoplasm,Texture,AGP
Image_Texture_DifferenceVariance_Mito_10_03_256,0.09056919190349222,0.5029013828308923,0.17145898745824506,0.23507043780737055,51155.86737262154,Image,Texture,Mito
Cells_Texture_SumAverage_DNA_5_02_256,0.0034218406105394,0.9573482043332265,0.022419373403327704,0.016810581652906564,35385.392381609934,Cells,Texture,DNA
Cells_Texture_Correlation_ER_5_01_256,0.05103497659650177,0.5715268565499833,0.1424526941295869,0.23498547272392803,16770.103207219454,Cells,Texture,ER
