gene,frac_target,frac_guide_within_target,frac_batch,frac_residual,ss_total,ss_total_check
UQCRQ,0.24395764635241518,0.00864789052740588,0.19450251898890913,0.5528919441312699,39021.74940338639,39021.74940338437
AFF4,0.11961442065530237,0.007127856175032828,0.07766091011244228,0.7955968130572225,2701.1492460702666,2701.149246070156
ZCCHC10,0.2379233052430355,0.006190744142479876,0.04524457644634669,0.7106413741681379,3172.3072029840246,3172.307202984075
HSPA4,0.21640771594863703,0.006024771769817737,0.2708851675043006,0.5066823447772447,46355.53094953706,46355.53094953605
C5orf15,0.10559559280161884,0.00726617426998237,0.04963919897940307,0.8374990339489957,1591.1631699362858,1591.1631699363274
VDAC1,0.3088779894332228,0.008326607951502352,0.15297960092112226,0.5298158016941525,61188.92843293356,61188.92843292892
TCF7,0.10865564823879761,0.007158022783892382,0.015132667507285558,0.8690536614700245,603.9082948206154,603.908294820591
SKP1,0.20574589986504127,0.00738926066347843,0.2310805704590433,0.5557842690124369,64638.92242986605,64638.922429867016
PPP2CA,0.16994588435795197,0.007242002237301017,0.11533237548180968,0.7074797379229374,10079.637625020063,10079.637625021056
UBE2B,0.1761086689083524,0.008501914601127269,0.11368079382079499,0.7017086226697253,9290.24337678426,9290.24337678354
CDKN2AIPNL,0.1776815286383688,0.006287415802619404,0.06162013592171967,0.7544109196372922,2872.4435378374806,2872.443537837389
SAR1B,0.1646486868433265,0.004585268328403695,0.08942039770272515,0.7413456471255446,5514.758880544261,5514.758880543634
SEC24A,0.09311240722846938,0.007709388450047282,0.023459181288681807,0.8757190230328016,681.5602982446926,681.5602982447815
CAMLG,0.17087662469828022,0.006340039508345039,0.06138019863908772,0.7614031371542871,3789.2899103836094,3789.2899103836503
DDX46,0.25389870238936024,0.00679723809296849,0.14371818404284858,0.5955858754748228,35209.60247337409,35209.6024733752
C5orf24,0.14190908275917777,0.008217411331018578,0.06979586530896824,0.7800776406008354,4110.011935347963,4110.011935347876
TXNDC15,0.09558015422831682,0.007188814604553179,0.02961130925979295,0.8676197219073369,769.5671708005149,769.5671708004598
PCBD2,0.11440849223496319,0.008337989513256849,0.03399929526826124,0.8432542229835187,1136.6941336065222,1136.694133606551
PITX1,0.2526685917794352,0.008685724573150332,0.10791835550760556,0.6307273281398089,29137.125915526572,29137.12591552535
H2AFY,0.19649308971795393,0.007149514279165805,0.1315406383104902,0.66481675769239,21104.370485685755,21104.370485685453
SMAD5,0.12194952238403703,0.00586014445455316,0.07353952074642103,0.7986508124149888,3565.3023146856767,3565.302314685415
HNRNPA0,0.18096881896721023,0.007724320471668952,0.1332953979070781,0.6780114626540428,16049.722098906763,16049.722098906823
AC106791.1,0.10460993768521984,0.00795465964330071,0.014296993735304058,0.8731384089361754,601.4054277920682,601.4054277920575
FAM13B,0.171704615694345,0.007444311989148214,0.04482240590132446,0.7760286664151823,1235.9588796182036,1235.9588796183455
BRD8,0.1408935305423671,0.008717542828514988,0.04033491358526592,0.8100540130438519,2368.789634239847,2368.7896342400304
KIF20A,0.10951177977152594,0.007763256280072914,0.015712251172599723,0.8670127127758015,999.0797541259578,999.0797541258409
CDC23,0.1503922850796684,0.007569058565233118,0.04165340495026809,0.8003852514048305,2331.1720937145583,2331.1720937145183
CDC25C,0.1079056025325423,0.007883539663051086,0.014211985621561342,0.8699988721828452,809.2704717330276,809.270471733143
FAM53C,0.12840438583846564,0.005771243160043048,0.02526891914884948,0.8405554518526419,1689.7833847246154,1689.7833847246368
KDM3B,0.11809929820575991,0.007742942186061919,0.07073101033802948,0.8034267492701487,2480.954542882009,2480.9545428819915
EGR1,0.14033134801473934,0.0065629214769709,0.008654913465826874,0.8444508170424629,5218.118911574149,5218.118911574307
ETF1,0.19710172007087468,0.006837119665740122,0.2132023360642183,0.5828588241991668,23341.612725654806,23341.612725654493
HSPA9,0.26694037451764235,0.007026198684107349,0.20044896512978455,0.5255844616684657,108630.12243248303,108630.12243248252
CTNNA1,0.1216505668544433,0.00886618681202712,0.06875730835119333,0.8007259379823364,2566.4214064568237,2566.421406456673
SIL1,0.1177346996954693,0.006377954360001832,0.027285819991021636,0.8486015259535071,1124.8283423724265,1124.8283423724913
SNHG4,0.28965565960720135,0.00867491293222577,0.0684439369299285,0.6332254905306444,14514.97665051986,14514.97665051997
MATR3,0.09431483742567633,0.00594857077671966,0.04265715363039362,0.8570794381672103,601.7101083650915,601.7101083651468
PAIP2,0.17950299647212759,0.007081322822861794,0.09383474964527498,0.7195809310597356,7926.3237131580845,7926.32371315833
UBE2D2,0.28260666550018915,0.005665944024488372,0.13210903552326375,0.5796183549520587,26225.825171931203,26225.82517193039
CXXC5,0.208101460646822,0.006216541796082111,0.09734932010397761,0.6883326774531182,14030.427172679296,14030.427172678785
PURA,0.16329168466119956,0.0067689597088103,0.06672926777394861,0.7632100878560415,5761.922968450557,5761.922968450171
CYSTM1,0.1681178108697082,0.00899169776114036,0.07714352322115717,0.7457469681479943,4402.47471630221,4402.474716301925
PFDN1,0.18628794891387265,0.006475676210270521,0.06965635721772975,0.737580017658127,4688.2032832932755,4688.203283292865
ANKHD1,0.13582248690540769,0.0070365381867251355,0.12700143900653044,0.7301395359013367,8507.420665114048,8507.420665114138
SRA1,0.19505472506684568,0.006375085905222298,0.07376471632230161,0.7248054727056304,5569.590613396753,5569.59061339698
EIF4EBP3,0.11508137257618188,0.00806064205470739,0.019226244658032673,0.8576317407110781,453.45996018233774,453.4599601822629
SLC35A4,0.13310541745951182,0.009164297679155628,0.07392199770544124,0.7838082871558913,2645.153244310804,2645.1532443108704
NDUFA2,0.23238893325222004,0.006203198292560806,0.14322950669568477,0.6181783617595344,16030.87038550041,16030.870385500164
IK,0.21923363611360275,0.0063117213816525535,0.08929857136432445,0.6851560711404203,10254.957431009616,10254.957431010265
WDR55,0.12080664062993147,0.007934373095877661,0.03164741567564497,0.839611570598546,1292.4944494993658,1292.4944494994888
HARS,0.13978273807912395,0.007997934581103787,0.06440225468033099,0.7878170726594413,3719.393435014219,3719.393435013662
HARS2,0.09966346000272093,0.007710589438470264,0.01314666275314652,0.8794792878056623,529.3059385365054,529.3059385364186
ZMAT2,0.1617644883006674,0.0075295421815591975,0.09447563426345973,0.7362303352543137,6898.451316320749,6898.451316320958
TAF7,0.17738007233003283,0.008085114470244757,0.08554464643607462,0.7289901667636478,8249.996863027774,8249.996863028004
DIAPH1,0.20704726322080982,0.007156069157902601,0.09578550885578258,0.6900111587655051,8272.22037261794,8272.220372618245
HDAC3,0.159051393734354,0.00717502966047256,0.06705538682320072,0.7667181897819727,3450.0115893588186,3450.0115893587795
RELL2,0.11809828375648555,0.005924480951558801,0.01207706092338256,0.863900174368573,469.00291592655924,469.00291592645783
DELE1,0.11080865657673362,0.007698589035640191,0.024390188175389474,0.8571025662122367,1024.0409082640329,1024.0409082639724
RNF14,0.1278675649232331,0.007998377129646456,0.033416800717716605,0.8307172572294038,1512.1750273359914,1512.1750273359817
GNPDA1,0.15138469603733282,0.00772629888968836,0.06341256552193887,0.77747643955104,3981.6522715838737,3981.6522715838073
NDFIP1,0.17488818026945172,0.006991501096271846,0.0497305155340679,0.7683898031002085,3120.8531508845363,3120.853150884348
NR3C1,0.1376149019569921,0.007540684457141739,0.025071966037241857,0.8297724475486244,1068.9902357839128,1068.9902357838191
YIPF5,0.11820431720627757,0.008666896728336301,0.04287191367953038,0.8302568723858558,1980.0276140334138,1980.0276140333262
PRELID2,0.09819927131311956,0.008677572464308033,0.015939949392765596,0.8771832068298068,446.38117223193416,446.3811722319392
LARS,0.2343942769171258,0.006969594946282631,0.1492065576879963,0.6094295704485952,22802.388984605557,22802.38898460407
RBM27,0.16151523279913685,0.007805135565934645,0.09594061643107615,0.7347390152038523,7802.889786922274,7802.889786922052
TCERG1,0.18189539062548313,0.0066771070318370485,0.10134581139464584,0.710081690948034,10648.018006176853,10648.01800617594
FBXO38,0.09978126754041322,0.008182120939309428,0.031165823013199676,0.8608707885070777,695.4010398772732,695.4010398771998
GRPEL2,0.10932661255012893,0.00735893465471226,0.020096368324025442,0.8632180844711334,978.0141723446072,978.0141723444812
CSNK1A1,0.2517577407112076,0.005670297400388294,0.12296147986557955,0.6196104820228245,19753.145164258945,19753.145164258498
PPARGC1B,0.1297054070578526,0.00861862648413484,0.027420028980620424,0.834255937477392,1321.7136801675076,1321.713680167539
HMGXB3,0.1242126297426054,0.007310042411046935,0.05352343491823369,0.8149538929281139,2418.823565443526,2418.8235654435384
TCOF1,0.2025591052020717,0.007403641347121976,0.08318581639439247,0.706851437056414,8753.630214367735,8753.630214368311
RPS14,0.31863228944741023,0.007774524992683515,0.2740584984006482,0.3995346871592581,4888682.789197894,4888682.789197956
NDST1,0.11110561708049635,0.008587253609021753,0.02788724081987756,0.8524198884906042,1043.2608622109597,1043.2608622110017
RBM22,0.22504786878935232,0.007057977376202211,0.051314628823466546,0.7165795250109788,4436.406517535193,4436.4065175352935
DCTN4,0.1290010080392234,0.005923256095852654,0.048772137725861565,0.8163035981390623,1577.7186586276598,1577.718658627567
TNIP1,0.12502066418637525,0.006955477259221399,0.027748698967471813,0.8402751595869316,1361.3704385725039,1361.3704385725805
ANXA6,0.15486447674771175,0.007827975150653217,0.030288398744432794,0.8070191493572022,1753.6380007247537,1753.638000724492
CCDC69,0.1654718680463785,0.007004764349252974,0.029638272541750957,0.7978850950626176,2159.7045791422775,2159.704579142238
GM2A,0.13467360827519215,0.007883421343736345,0.018341536952288837,0.8391014334287827,765.6114784873682,765.6114784872947
ATOX1,0.20168587154570658,0.007904408293453154,0.1542190078932618,0.6361907122675784,14743.637827082612,14743.637827082031
G3BP1,0.21448840520578505,0.007792493222739427,0.15597626490239097,0.6217428366690846,20216.336035114764,20216.336035114236
FAM114A2,0.11284477025501628,0.00639012099499122,0.021423871559577833,0.8593412371904148,753.918649987467,753.9186499874199
GALNT10,0.09892257974116231,0.007464662428894266,0.016206006892049197,0.8774067509378942,561.1929819782721,561.1929819782786
SAP30L,0.10429432897949215,0.007821274871555364,0.016476456303573996,0.8714079398453785,707.0834889078081,707.0834889076606
LARP1,0.23267318437696394,0.007494619652327792,0.11461193379205757,0.6452202621786508,21629.46456034371,21629.464560344066
CNOT8,0.10206358677290787,0.006889163096259855,0.03655375739239089,0.8544934927384414,1485.8744596901686,1485.874459690231
GEMIN5,0.19288206514391376,0.008137759838415836,0.06983645972600326,0.7291437152916672,4286.440802659194,4286.440802659852
MRPL22,0.24743756695336386,0.006530118280903054,0.16331937873911212,0.582712936026621,16932.8378147165,16932.837814717157
MED7,0.10835303738231662,0.007312760475639883,0.02128249777142457,0.863051704370619,739.7298927809892,739.7298927809338
THG1L,0.13670689958674465,0.007708523471738132,0.0385075245219128,0.8170770524196044,1862.7636998893872,1862.7636998895805
CLINT1,0.15150742585487403,0.006252255908951861,0.10987648649861723,0.7323638317375568,6841.667343116395,6841.667343116608
RNF145,0.15727766621674968,0.006214624120036051,0.04720349747437144,0.7893042121888428,3484.671243472101,3484.6712434722094
UBLCP1,0.1802176296817031,0.00803821059328449,0.07498294966732709,0.7367612100576855,4585.402194190452,4585.402194190714
TTC1,0.18856965004363505,0.00921903834440805,0.08386419418400538,0.7183471174279515,6620.570593233962,6620.570593234667
PWWP2A,0.10832133634351343,0.007037139862299399,0.06271813127148955,0.8219233925226976,1923.8561559948228,1923.8561559950028
SLU7,0.16165136549605394,0.006397115846126546,0.045945396989776274,0.7860061216680433,2827.823631556747,2827.8236315567738
PTTG1,0.18288608908392337,0.00692948450486474,0.10551919433853846,0.7046652320726734,23168.15067922042,23168.15067921891
CCNG1,0.15811959527643943,0.0073879528406666185,0.06923237379920194,0.7652600780836921,4620.852019577779,4620.852019577866
NUDCD2,0.1900858690091071,0.007796711639726725,0.10775154505194783,0.6943658742992184,11234.025759031261,11234.025759031372
HMMR,0.19303102681828613,0.006830507216389939,0.04751536064743212,0.7526231053178919,17164.30910162094,17164.309101620325
MAT2B,0.11195951793697463,0.007735668801243022,0.026508123077359814,0.8537966901844225,1224.0907755446847,1224.0907755447865
RARS,0.2293125092300704,0.007063411442866044,0.08622031159194225,0.6774037677351213,9416.844070613308,9416.84407061302
PANK3,0.11547737589022965,0.0066309492212862815,0.1133948087745383,0.7644968661139457,2417.0816187414794,2417.0816187413275
SPDL1,0.16040066895559738,0.006189294116201818,0.06814398000277519,0.7652660569254255,5030.650929703425,5030.6509297032935
DOCK2,0.1549471378410978,0.009057809551291452,0.029562391580364257,0.8064326610272464,1352.1790298149929,1352.1790298150631
LCP2,0.27602178281629974,0.006383715648143961,0.007552898576273842,0.7100416029592823,802.0993980677592,802.0993980679561
NPM1,0.3736981097910251,0.007843649131974257,0.20735657636944882,0.4111016647075519,4515045.736994615,4515045.736994644
FBXW11,0.10386858894253242,0.006350996629313195,0.018953275400144663,0.8708271390280097,897.8244413034737,897.8244413033993
STK10,0.10328405640071624,0.007104357528005429,0.012026110844961892,0.8775854752263165,395.0749522365974,395.07495223663744
ERGIC1,0.1705544745486816,0.008067948099080634,0.03116198143352289,0.7902155959187148,1454.5539081091283,1454.5539081091922
RPL26L1,0.2061393186612949,0.00829316158905384,0.11471317436857696,0.6708543453810744,9161.9889402221,9161.98894022161
ATP6V0E1,0.17894211566084456,0.0060359709313149235,0.13485771862411136,0.6801641947837291,11110.338059390935,11110.33805939077
CREBRF,0.15744732173551665,0.006508666721377825,0.01558213936420389,0.8204618721789017,1019.3472374093834,1019.3472374094305
BNIP1,0.15461383730545136,0.005791672733341581,0.01919679953462777,0.8203976904265793,854.3591776725007,854.359177672417
BOD1,0.13425252725569173,0.0073502889014832404,0.03267857613229177,0.8257186077105333,1588.035696415282,1588.0356964155242
CPEB4,0.23494257269608448,0.005946668239893424,0.04941403688116829,0.7096967221828538,6341.542299712997,6341.542299713162
SFXN1,0.1515368444498511,0.00815678724075889,0.061544068846323234,0.7787622994630667,3765.413855025104,3765.4138550256575
THOC3,0.15348691842089837,0.008192912502473714,0.0681479588829047,0.7701722101937232,3572.896161428492,3572.8961614287805
AC139493.2,0.45847267202103803,0.005102284016845825,0.04364557398150462,0.4927794699806115,19614.67167620844,19614.67167620859
SIMC1,0.14670931031372983,0.00711451414417488,0.047721358524187886,0.7984548170179074,2165.3457984075517,2165.34579840769
KIAA1191,0.11323226394968515,0.006478865520396452,0.0649403390092453,0.815348531520673,2094.7269639892484,2094.726963989362
NOP16,0.2554867534646133,0.006377863786303976,0.08935050757128776,0.6487848751777948,9917.874954553057,9917.874954553157
HIGD2A,0.2071365207148432,0.006516340474028832,0.13596593584857947,0.6503812029625484,19163.034599800838,19163.03459980065
CLTB,0.16076538626381676,0.007820191774961181,0.0933628148990729,0.7380516070621491,6609.801142561426,6609.80114256124
FAF2,0.18198586749733886,0.00656202996648848,0.05532153852620483,0.7561305640099679,4797.961451851131,4797.961451851304
RNF44,0.09643492219613596,0.007458588639079452,0.012649140723448528,0.8834573484413362,524.9062538615025,524.9062538614602
TSPAN17,0.12473301967315345,0.009231957736348587,0.020147886205905942,0.845887136384592,749.1837926099771,749.1837926100139
UIMC1,0.10509675110761091,0.008952687530037749,0.04372098378272377,0.8422295775796276,1748.7455366595862,1748.7455366593942
ZNF346,0.10814428891302144,0.00736234153031462,0.020618933322619777,0.8638744362340443,1030.119705628434,1030.1197056285703
NSD1,0.13463926593818848,0.008206469500905474,0.13772803674864562,0.7194262278122604,5894.298399105903,5894.298399106199
PRELID1,0.2982429923692062,0.0071748208689346405,0.2013316722519567,0.49325051450990254,187908.5807457693,187908.58074577077
LMAN2,0.1714762405112216,0.006590058251386018,0.15019913164005658,0.6717345695973357,15420.224459199462,15420.224459200464
RGS14,0.13392800181227443,0.0059156399328758906,0.031099705647479332,0.8290566526073703,991.8422632583558,991.8422632583496
F12,0.14570945972759103,0.006093427775146367,0.03277273973583944,0.8154243727614232,1329.7663309824097,1329.7663309823733
GRK6,0.182881425895068,0.009571062819513075,0.05105058370403458,0.7564969275813844,2900.5490433597156,2900.5490433596287
DBN1,0.14878528289305065,0.006779312939640348,0.04470429728019062,0.7997311068871183,2733.179923008419,2733.1799230084193
PDLIM7,0.15816054343420177,0.007125133347802154,0.03642772966937651,0.7982865935486195,2073.27334865706,2073.2733486572397
DOK3,0.13652819383450882,0.005933417248778937,0.012333369795864432,0.8452050191208478,595.1985301927527,595.1985301927716
DDX41,0.18148336814003066,0.005845603141014648,0.047328436853342634,0.765342591865612,2762.348173990499,2762.3481739905747
FAM193B,0.10004105280535143,0.00633776420652038,0.016843640314662348,0.8767775426734659,586.7239661614652,586.7239661615039
TMED9,0.19683460955752968,0.006537492018952286,0.11319424028395693,0.683433658139561,13559.229922569815,13559.229922570332
B4GALT7,0.13416432843857343,0.00788160872552551,0.022867806727081722,0.8350862561088193,633.127673508734,633.1276735087815
FAM153CP,0.0957008174110475,0.00756023387147752,0.017451749106587422,0.8792871996108875,393.1978666290007,393.1978666289777
RMND5B,0.11636059542953957,0.007458622188077609,0.029477271288713334,0.8467035110936696,977.3458956501295,977.3458956499896
NHP2,0.22855935284706455,0.007583348563553626,0.13809926202135445,0.6257580365680273,23537.83323797316,23537.83323797301
HNRNPAB,0.2952018858207759,0.0066268476022444955,0.15494645260342604,0.5432248139735536,107122.59350310796,107122.59350311456
PHYKPL,0.10958969679751022,0.007529013961710742,0.021744493730115437,0.8611367955106637,900.0291733155473,900.0291733155691
CLK4,0.10848878613181571,0.006261622822505774,0.03135155318777971,0.8538980378578988,929.6033031523201,929.6033031522658
RUFY1,0.16265823785381286,0.009650666794993509,0.06040058795470392,0.7672905073964897,2259.4999429989384,2259.4999429988175
HNRNPH1,0.2253815021404938,0.0074757627181359955,0.13390193532598735,0.6332407998153827,26294.128881194654,26294.128881194345
CANX,0.22720564839755925,0.0072977779887867696,0.22942391827720354,0.5360726553364504,76663.5014873268,76663.50148732617
MAML1,0.09593940590280328,0.009242528276773465,0.016291490979476582,0.8785265748409467,731.510580893081,731.5105808930853
MGAT4B,0.18285831630557015,0.008838364996331177,0.05072724953028411,0.7575760691678146,2449.7456982677727,2449.745698267632
SQSTM1,0.4149247395475902,0.003960963423407786,0.03586637593532283,0.5452479210936791,29031.454811454398,29031.454811452728
MRNIP,0.10764925383742399,0.00788161121752406,0.01779352789051128,0.8666756070545407,679.8648415021271,679.8648415020787
TBC1D9B,0.11718302768136149,0.007452698638330805,0.027553463006949146,0.8478108106733585,1256.8784081495314,1256.8784081495273
RNF130,0.15342684917269042,0.006714030351297603,0.05787852129177383,0.7819805991842381,3182.526933871701,3182.5269338716716
MAPK9,0.15661558312978488,0.008011811681387322,0.04466934660763148,0.7907032585811964,1702.4077038239934,1702.4077038241685
CNOT6,0.11691385720059207,0.006189342878340279,0.0664101651685616,0.810486634752506,2388.519847941748,2388.519847941634
MGAT1,0.11104661896058407,0.007472536154833897,0.035381191122466495,0.8460996537621155,1426.1612378028829,1426.1612378029185
HEIH,0.1516040001334248,0.007067598121520075,0.01876911054441101,0.8225592912006442,663.6719450030434,663.6719450031061
ZFP62,0.1081882141480262,0.00707478092152958,0.016796214820717005,0.8679407901097271,461.8198968308112,461.8198968307381
TRIM41,0.10311400317212788,0.007600897092934263,0.02204754553273336,0.8672375542022045,850.8347655665165,850.8347655666461
RACK1,0.294352219669103,0.007992407903678424,0.22269172885016358,0.47496364357705495,1970737.5890438769,1970737.5890438845
AC008443.1,0.13147540423088552,0.007915797407399576,0.01977102499694287,0.8408377733647721,811.6451721877916,811.6451721878427
TRIM52,0.1080634513070615,0.007441959517855091,0.023232396953422028,0.8612621922216613,888.2481508581966,888.2481508582734
TRIM52-AS1,0.1694558136435597,0.008351761154002125,0.022775667357538207,0.7994167578449001,1122.668659594739,1122.6686595946326
DUSP22,0.11115472821912648,0.009872349354453537,0.02410607973757956,0.8548668426888405,858.3026433377149,858.3026433376872
EXOC2,0.14143741749564773,0.008132970973632431,0.05895864107340493,0.7914709704573148,1689.372241149053,1689.3722411490567
FOXC1,0.13243844134088917,0.009672232798562485,0.020261000413481833,0.8376283254470664,847.5102040778356,847.5102040779086
GMDS,0.12039210264727301,0.0069267293572779585,0.027591608064153894,0.8450895599312951,1237.2850275239366,1237.2850275239716
WRNIP1,0.136121430346202,0.00655549984791848,0.05663359764283377,0.8006894721630458,2134.9555906791675,2134.955590679297
SERPINB1,0.20737427228729363,0.007862954709987232,0.06496872845612675,0.7197940445465923,5770.564202345575,5770.564202345404
SERPINB9,0.15625111096788252,0.007395174407196236,0.022128624800146646,0.8142250898247746,904.3052029520809,904.3052029519826
SERPINB6,0.2031858694798643,0.008824868494257712,0.12474790410236615,0.6632413579235117,20867.099531955984,20867.099531956257
NQO2,0.1765101544709666,0.007137733543533207,0.08510924971141864,0.7312428622740815,7316.651050682024,7316.65105068197
RIPK1,0.11586913222094848,0.0067834432357510325,0.04458140914561704,0.8327660153976835,1168.601343427066,1168.6013434270833
BPHL,0.10864484756545394,0.006412152846673117,0.015869847027974903,0.869073152559898,503.40354675314484,503.40354675326773
TUBB2A,0.22381602840479647,0.00554313171445796,0.017927891026575323,0.7527129488541703,1446.5454992401449,1446.5454992400246
TUBB2B,0.33115338117579635,0.005532475120527807,0.021219581190882374,0.6420945625127934,3593.0899982695323,3593.0899982695632
PSMG4,0.30726929073356996,0.008754588002868558,0.08555929991105417,0.5984168213525073,10364.136741215125,10364.136741215478
SLC22A23,0.1205825772209843,0.0071576409242704074,0.01879824330777779,0.8534615385469675,791.9612903632741,791.9612903631867
PRPF4B,0.1642337084055122,0.006087499703378181,0.14787946044743028,0.6817993314436793,9927.55334728261,9927.55334728179
ECI2,0.2205617615149309,0.006941752526827552,0.0735454410867504,0.6989510448714911,6161.170825370021,6161.1708253697925
CDYL,0.15012392156068938,0.00741162671420538,0.053980254346973996,0.7884841973781314,3782.8143003444293,3782.814300344612
RPP40,0.20543673666690407,0.007309024487697318,0.037410766354496625,0.749843472490902,2071.6895428992552,2071.689542899624
LYRM4,0.2200400490837714,0.007601375576842895,0.11579953205304866,0.656559043286337,9530.283336904153,9530.283336903985
FARS2,0.13135610911328222,0.00766386567866475,0.033574232904535414,0.8274057923035175,1195.370129182005,1195.370129181991
RREB1,0.13538816252395394,0.006533345985499435,0.07014927710796387,0.7879292143825828,3871.5095583398083,3871.5095583398497
SSR1,0.15681118094021718,0.008002481295712481,0.09311253431178845,0.7420738034522819,7109.488400418302,7109.488400418496
RIOK1,0.20737957578548954,0.006528473925346485,0.056975099436694675,0.7291168508524692,4681.52873563809,4681.528735637654
SNRNP48,0.20733834702203713,0.008700373173811353,0.05205361429323636,0.7319076655109151,3741.1799595269,3741.179959527051
TXNDC5,0.1610182839339422,0.006669973951262079,0.06146072601388281,0.7708510161009129,3988.604025902823,3988.604025902878
BLOC1S5,0.13181874824313944,0.007889339475271116,0.04774436682162468,0.8125475454599649,2174.73645100528,2174.7364510053067
EEF1E1,0.31382288443065504,0.007679614648625625,0.1797316322982158,0.49876586862250344,56299.15408033304,56299.1540803331
SLC35B3,0.1115664072131072,0.009602863115054854,0.014467289714464237,0.8643634399573739,546.6258503137446,546.6258503138165
TFAP2A,0.11932436065889829,0.006856122875020264,0.017930568686899906,0.8558889477791816,909.0832670585603,909.0832670583434
TFAP2A-AS2,0.31848300843959715,0.0051892193943170765,0.010034722259002586,0.6662930499070833,828.0918129280678,828.0918129281843
C6orf52,0.12711473084322705,0.007825551407119912,0.016875466521805837,0.8481842512278471,462.49630509384355,462.4963050938901
PAK1IP1,0.19785104024792952,0.007505251161557132,0.06999593716948209,0.7246477714210312,5644.022421642219,5644.0224216421575
TMEM14C,0.37277237477089065,0.0060207226285147915,0.1430307535207086,0.478176149079886,85664.32449287781,85664.32449287127
TMEM14B,0.3236770598193012,0.008628232276374085,0.16072488278007505,0.5069698251242496,74116.03061488726,74116.0306148881
SYCP2L,0.12600004082507174,0.007254747787207981,0.030043374163852502,0.8367018372238678,793.6429401169188,793.6429401169862
ELOVL2,0.11463071931524967,0.007166531409727837,0.02890925129768613,0.8492934979773363,906.9761544782154,906.9761544782236
SMIM13,0.11907135226093012,0.0062563882446046125,0.02843877594713948,0.8462334835473259,1184.7644479605576,1184.7644479605117
HIVEP1,0.1335644807326751,0.007102620240380532,0.053314011436435,0.8060188875905093,1314.0232746164857,1314.0232746163695
PHACTR1,0.1689803943024957,0.006537383750051493,0.018609419015223172,0.8058728029322296,1201.7819230695575,1201.781923069592
TBC1D7,0.13278541026895432,0.006647420335512042,0.042238484925356395,0.8183286844701773,1790.8392115107401,1790.839211510446
SIRT5,0.11622745751494538,0.007551916995227895,0.0173632187222628,0.8588574067675638,490.0796572932521,490.07965729332875
NOL7,0.3555624251849062,0.006219755283314222,0.1323649174322981,0.5058529020994815,45268.79453427457,45268.79453427666
RANBP9,0.1486233154666638,0.005914407782225541,0.07561521493439724,0.7698470618167135,3382.4569903502374,3382.4569903493893
MCUR1,0.17920961032078195,0.005911822916722016,0.08676024627072973,0.7281183204917664,7131.4219986837,7131.421998684478
JARID2,0.15789547851969535,0.008107721312376744,0.07226664664619838,0.7617301535217295,5309.878642562895,5309.878642563197
DTNBP1,0.20470075882274938,0.008127356634558559,0.049665658042218515,0.7375062265004736,3388.3228650841365,3388.322865084264
MYLIP,0.23195124610667145,0.006232879407472015,0.025378316494920082,0.7364375579909366,2117.0583275662502,2117.0583275663857
GMPR,0.22730110211220345,0.007852520537766831,0.07397793131021681,0.6908684460398129,6228.98126166028,6228.981261659968
FAM8A1,0.10507323958658348,0.007160719162432456,0.028219430567114446,0.8595466106838696,855.7506540226645,855.7506540226249
NUP153,0.14429734845666906,0.006710093802239119,0.16106508000865888,0.687927477732433,6545.8152259887665,6545.815225988366
KIF13A,0.09769817446910407,0.007814555208743634,0.03313953373946981,0.8613477365826825,829.4937375269326,829.4937375270433
TPMT,0.16707532977917866,0.00662990880530432,0.03487157455353467,0.7914231868619823,1728.850424797833,1728.8504247976591
KDM1B,0.10304880558671789,0.009005698392874345,0.029487410501690882,0.8584580855187169,670.1383497131783,670.1383497131998
DEK,0.2586669058809974,0.006341377104132049,0.1961830141771252,0.5388087028377454,61526.47000197755,61526.4700019754
MBOAT1,0.09722387721550121,0.005113633770216379,0.016966337601883392,0.880696151412399,460.88631465589333,460.8863146558104
E2F3,0.136357056537334,0.007599318949029564,0.0666734280841256,0.7893701964295109,3835.935811782045,3835.9358117821444
CDKAL1,0.1367589364983153,0.00784347982555106,0.06081829710369986,0.7945792865724337,2243.4107920592082,2243.410792059178
SOX4,0.1883252537403826,0.006719199378962943,0.04002325404648476,0.7649322928341696,3757.86599541208,3757.8659954120803
MRS2,0.15250756599902934,0.007438458511202778,0.07071805627126085,0.7693359192185069,4110.858650187874,4110.8586501877435
ALDH5A1,0.13286470300049752,0.008257304827380694,0.0547541584073144,0.8041238337648074,1436.2499526113895,1436.249952611588
TDP2,0.14261779332813623,0.0062522322148569,0.0420857825379484,0.8090441919190584,1850.3610317163261,1850.361031716304
ACOT13,0.15739294793526465,0.007380542512349696,0.11404180965104364,0.721184699901342,6796.167838293437,6796.167838292983
C6orf62,0.1447813468132616,0.007545446624815673,0.10413234688941043,0.7435408596725123,5960.882605549198,5960.882605549185
GMNN,0.22658470802614653,0.006732006623718876,0.12297064052433462,0.6437126448258,20046.86297374635,20046.86297374549
CARMIL1,0.10660637708987175,0.006372077230862618,0.027175018380684923,0.8598465272985808,596.2233593070157,596.2233593070048
TRIM38,0.1474424768223926,0.007799565085235352,0.031256720718187955,0.813501237374184,1118.9450831058027,1118.9450831058796
HIST1H3B,0.11161862277766159,0.009988476521103096,0.030357300990825314,0.8480355997104099,629.4205642148765,629.4205642147654
HIST1H1C,0.43213627792824477,0.010942773036878881,0.042025323048187624,0.5148956259866888,764469.3323387963,764469.3323388058
