gene,frac_target,frac_guide_within_target,frac_batch,frac_residual,ss_total,ss_total_check
KRBA1,0.11797489284529226,0.004456707179389983,0.010951595946119075,0.8666168040291986,465.00458080622593,465.00458080630244
ZNF467,0.16111639313213036,0.003319225050574904,0.012279170990874978,0.8232852108264197,444.93869635114936,444.938696351223
ATP6V0E2,0.1581961741047543,0.004046309660082351,0.03061325152419548,0.8071442647109679,1132.673815132822,1132.6738151329023
ZBED6CL,0.11677039890607589,0.003415099274552813,0.008943182579936692,0.8708713192394345,405.3239763440979,405.32397634414076
LRRC61,0.1569977477154794,0.004391291634161007,0.05665241444422989,0.7819585462061298,1842.7619446530646,1842.761944652938
REPIN1,0.16110488704421724,0.003368239834383336,0.06058340643194293,0.7749434666894565,2922.2291351695235,2922.22913516969
ZNF775,0.1161428648618797,0.0037762838455150704,0.01314030514656416,0.866940546146041,482.26750650234675,482.26750650233754
KCNH2,0.28079404432561805,0.0038662886393870033,0.09693996585062747,0.6183997011843675,14503.292104835607,14503.29210483493
ABCB8,0.13194067197165762,0.005851639980616205,0.03909247392295095,0.8231152141247753,1785.3146787754408,1785.3146787752125
CDK5,0.15366110036569988,0.003923603263717498,0.049209213810920215,0.7932060825596625,1381.4946998018868,1381.494699801949
SLC4A2,0.1459591129758851,0.0058449354113243035,0.047353575978660384,0.8008423756341303,2103.739087914241,2103.7390879141003
FASTK,0.12365485786858882,0.003619925877739297,0.04426032348530924,0.8284648927683627,1762.1128090931695,1762.1128090930808
TMUB1,0.19761273951218694,0.003900366169592345,0.0834057552661349,0.7150811390520857,6003.791324556454,6003.791324556354
AGAP3,0.14711466692015265,0.004611181067539191,0.040782776601172875,0.8074913754111352,1531.3012821735279,1531.301282173791
ABCF2,0.18450567421620237,0.0047395683345791625,0.06767778306896752,0.743076974380251,5079.960289272419,5079.9602892725525
SMARCD3,0.16307542433702168,0.0048439446653103105,0.023492798425426887,0.8085878325722411,960.5864832657875,960.586483265879
NUB1,0.16375800785613176,0.002952402812034839,0.05004529230211136,0.783244297029722,3059.4608432013874,3059.460843201371
RHEB,0.19045011490511812,0.003272561045782733,0.16255820585116096,0.6437191181979383,23362.468131604437,23362.46813160319
GALNT11,0.1129873772334292,0.00489196243811829,0.030398287603556395,0.851722372724896,1066.4695725617892,1066.4695725619224
