feature,frac_compound,frac_source,frac_plate_within_source,frac_residual,ss_total,compartment,feature_type,channel
Cells_RadialDistribution_MeanFrac_mito_tubeness_1of20,0.4189204076907926,0.033782362922390265,0.0027437168403600895,0.544553512546457,134705.86939146076,Cells,RadialDistribution,
Cells_RadialDistribution_FracAtD_mito_tubeness_17of20,0.25520251982884407,0.03511300248285945,0.0003793920233407952,0.7093050856649558,46367.46080622845,Cells,RadialDistribution,
Cells_Texture_InverseDifferenceMoment_Mito_5_03_256,0.17481522170284658,0.0648544268657817,0.003168714576263924,0.7571616368551078,61099.83864761935,Cells,Texture,Mito
Cells_Intensity_MaxIntensityEdge_AGP,0.25689840162364336,0.021125865876016274,0.00313311450363838,0.7188426179967019,43908.510292569,Cells,Intensity,AGP
Cytoplasm_Texture_InverseDifferenceMoment_DNA_5_02_256,0.1007763953585785,0.045914894970306416,0.004315726462828657,0.8489929832082864,89352.7826298473,Cytoplasm,Texture,DNA
Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.48072827640481774,0.03829254983360976,0.002438869005480977,0.47854030475609155,129421.16408980651,Nuclei,RadialDistribution,Mito
Cells_RadialDistribution_MeanFrac_mito_tubeness_12of20,0.16793139139249183,0.02586117531494243,0.0010513439435234741,0.8051560893490423,30601.41810474283,Cells,RadialDistribution,
Cytoplasm_Texture_InfoMeas1_DNA_5_00_256,0.19900813667923073,0.044529770879935766,0.0021624012552070577,0.7542996911856265,75463.46979741764,Cytoplasm,Texture,DNA
Image_Texture_Entropy_RNA_3_03_256,0.47517843265343296,0.04550499847734037,0.007962968161598706,0.471353600707628,85869.6346804706,Image,Texture,RNA
Image_Texture_Correlation_DNA_10_03_256,0.25193149688001876,0.016983041380747403,0.001983360706077655,0.7291021010331561,78521.99198466886,Image,Texture,DNA
Nuclei_Texture_Entropy_ER_10_00_256,0.1376122119477482,0.04207842313878379,0.001670927537558127,0.8186384373759099,41743.25007787926,Nuclei,Texture,ER
Cells_Texture_SumAverage_DNA_5_03_256,0.30482863396788584,0.026559143950211455,0.004053895743183697,0.6645583263387189,112484.96709315221,Cells,Texture,DNA
Nuclei_Texture_Entropy_RNA_3_00_256,0.10520571676024482,0.04722551067282997,0.0011464306665374768,0.8464223419003878,44929.71271903656,Nuclei,Texture,RNA
Image_Texture_DifferenceVariance_RNA_3_01_256,0.32737679324786634,0.048066554480602604,0.0014254669109884225,0.6231311853605427,59052.16068762656,Image,Texture,RNA
Nuclei_Granularity_16_AGP,0.15852296524136372,0.026767134219325715,0.0023990662226746405,0.8123108343166359,22184.807418412107,Nuclei,Granularity,AGP
Nuclei_Intensity_IntegratedIntensityEdge_Mito,0.298717149007277,0.051081816202702204,0.0030643086889204627,0.6471367261011003,61231.22407578699,Nuclei,Intensity,Mito
Cytoplasm_Texture_InfoMeas2_RNA_3_00_256,0.20824013378287962,0.06125114573930423,0.003146125127427424,0.7273625953503887,91867.61736184925,Cytoplasm,Texture,RNA
Image_Texture_InfoMeas2_Mito_5_03_256,0.3999399080600924,0.0539943040352746,0.0030588847532435804,0.5430069031513893,132582.52848477033,Image,Texture,Mito
Cytoplasm_Texture_DifferenceEntropy_ER_5_02_256,0.2192306469375528,0.05125810474629703,0.0016897098514832482,0.727821538464667,111519.56445810305,Cytoplasm,Texture,ER
Cytoplasm_Texture_InfoMeas2_RNA_5_02_256,0.1918443991037186,0.05527148692647666,0.0028088324275335483,0.7500752815422712,82743.49489227269,Cytoplasm,Texture,RNA
Image_Texture_AngularSecondMoment_AGP_10_03_256,0.45229756511426655,0.059831237298396,0.002172371559103212,0.4856988260282342,178845.117104006,Image,Texture,AGP
Nuclei_Texture_SumAverage_DNA_5_02_256,0.36199844634508144,0.032302811890747324,0.005489150244464895,0.6002095915197063,123670.02783931018,Nuclei,Texture,DNA
Cells_AreaShape_Zernike_7_1,0.07424846698798956,0.006044095117100478,0.00048474354978730324,0.9192226943451227,35655.33175782297,Cells,AreaShape,
Image_Texture_Correlation_ER_10_02_256,0.35262634836607926,0.007565755471316269,0.0015161955540366435,0.6382917006085678,35367.922394216504,Image,Texture,ER
Cells_RadialDistribution_MeanFrac_mito_tubeness_18of20,0.20652561017605445,0.033880519924977974,0.0007083493019913471,0.7588855205969762,36724.93407886932,Cells,RadialDistribution,
Cytoplasm_Texture_Variance_RNA_5_03_256,0.41076423240715276,0.04480393255384094,0.0007451035651683412,0.543686731473838,166143.39227043075,Cytoplasm,Texture,RNA
Image_Texture_Correlation_RNA_3_01_256,0.3211374165836808,0.00880499312490036,0.0012458007190012288,0.6688117895724176,42896.1377928504,Image,Texture,RNA
Cells_Texture_Entropy_RNA_3_00_256,0.11640609904805527,0.04781725356213928,0.0014135340667058224,0.8343631133230996,73762.4192300548,Cells,Texture,RNA
Cytoplasm_AreaShape_Zernike_4_4,0.27865194222440015,0.03502748706372251,0.002703728495233907,0.6836168422166434,103414.3059440231,Cytoplasm,AreaShape,
Cells_Granularity_4_ER,0.43695408570812355,0.028765581914893774,0.0011335843508050991,0.5331467480261776,158354.4344608799,Cells,Granularity,ER
Image_Texture_Entropy_DNA_5_02_256,0.4217913280932146,0.047785339610064474,0.004623565020640439,0.5257997672760806,44835.591154191454,Image,Texture,DNA
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_03_256,0.2288713420365619,0.04406930949832195,0.0012275467290110706,0.7258318017361051,87714.64636685682,Cytoplasm,Texture,ER
Nuclei_AreaShape_Zernike_7_7,0.4283727103517411,0.037260098546842764,0.003115536007017925,0.5312516550943982,110953.08697660627,Nuclei,AreaShape,
Nuclei_Texture_SumEntropy_RNA_10_00_256,0.12316209843712328,0.04978819155651955,0.001185881927061229,0.8258638280792959,46593.912093585954,Nuclei,Texture,RNA
Image_Texture_SumEntropy_DNA_5_02_256,0.412767442881662,0.049685312617016635,0.0049581887836983515,0.5325890557176229,48174.39456183753,Image,Texture,DNA
Cytoplasm_Intensity_MedianIntensity_RNA,0.16445258502155152,0.031718103632159426,0.01922921857612282,0.7846000927701663,44841.84045980926,Cytoplasm,Intensity,RNA
Cells_Texture_InverseDifferenceMoment_Mito_10_00_256,0.1515900644092988,0.06299576618758099,0.003783049199761871,0.7816311202033583,56569.98364682717,Cells,Texture,Mito
Cells_Texture_Contrast_RNA_3_00_256,0.4268893636218468,0.04235869158484966,0.0019476606239171965,0.5288042841693864,185049.19798386144,Cells,Texture,RNA
Cytoplasm_Texture_Contrast_RNA_10_02_256,0.43850127363978963,0.036825386043757125,0.001225277561378507,0.5234480627550748,186591.29913863653,Cytoplasm,Texture,RNA
Cytoplasm_Intensity_MaxIntensity_Mito,0.3380078906891177,0.04593373940369099,0.0019845791130346244,0.6140737907941568,85448.06069504129,Cytoplasm,Intensity,Mito
Nuclei_Granularity_15_ER,0.33373815788462907,0.02370658968709102,0.0026715833207679564,0.6398836691075118,34466.46480000502,Nuclei,Granularity,ER
Cells_RadialDistribution_FracAtD_Mito_2of4,0.18584472545992803,0.058104484607040555,0.0011346149414245069,0.7549161749916068,102111.0306299672,Cells,RadialDistribution,Mito
Cells_RadialDistribution_RadialCV_mito_tubeness_4of16,0.23721585693555933,0.017789529741019786,0.0010676524170184862,0.7439269609064024,41691.46239343792,Cells,RadialDistribution,
Image_Intensity_MaxIntensity_DNA_BackgroundOnly,0.1488704115122178,0.014230629447392791,0.0018461166258265944,0.8350528424145628,33639.912966562464,Image,Intensity,DNA
Cells_Texture_SumEntropy_ER_5_00_256,0.1398912866164482,0.0561776700107441,0.0007046529539876671,0.80322639041882,96237.12810719325,Cells,Texture,ER
Nuclei_Texture_Variance_ER_10_01_256,0.3534499898051857,0.05223772597608265,0.0009997427015099479,0.5933125415172217,147703.37367885842,Nuclei,Texture,ER
Nuclei_Texture_InfoMeas1_ER_5_01_256,0.3615665213615786,0.0446756187055746,0.00110387498424534,0.5926539849486016,144575.82414464527,Nuclei,Texture,ER
Cytoplasm_Granularity_6_RNA,0.47269324956991216,0.025467318816845278,0.0012622505416025422,0.5005771810716401,193811.97465865844,Cytoplasm,Granularity,RNA
Image_Texture_Contrast_ER_3_02_256,0.3121506564448416,0.01925673703884255,0.0016315881819693105,0.6669610183343465,22460.30474711804,Image,Texture,ER
Image_Texture_Correlation_ER_10_03_256,0.347857591509562,0.010271151361508293,0.001225798411560928,0.6406454587173687,31742.837753453532,Image,Texture,ER
Cells_Texture_Correlation_Mito_3_01_256,0.18918310303326766,0.06694565973021593,0.0033958408102396772,0.7404753964262767,60484.77654688834,Cells,Texture,Mito
Image_Texture_AngularSecondMoment_RNA_10_00_256,0.48795758284365487,0.046360222577776715,0.00645830231711207,0.4592238922614563,194755.45952199656,Image,Texture,RNA
Cytoplasm_Texture_Entropy_DNA_5_01_256,0.29025997406019666,0.027105548181091333,0.003678393215567938,0.6789560845431442,91869.22463058899,Cytoplasm,Texture,DNA
Cytoplasm_Texture_SumEntropy_RNA_10_03_256,0.15085548684869116,0.05255469810501072,0.0006203916970403639,0.7959694233492577,76281.32065239632,Cytoplasm,Texture,RNA
Nuclei_Texture_SumEntropy_AGP_3_02_256,0.1855346416310585,0.0487699796549775,0.0015552031209267458,0.7641401755930373,60390.105495176125,Nuclei,Texture,AGP
Nuclei_Texture_DifferenceEntropy_DNA_5_01_256,0.3785708451480268,0.0406866493406762,0.00537659211045138,0.5753659134008456,144264.0951485621,Nuclei,Texture,DNA
Cytoplasm_Texture_InfoMeas2_Mito_5_00_256,0.12253146206153616,0.06017639634241052,0.002394544048068317,0.814897597547985,57897.1270977299,Cytoplasm,Texture,Mito
Image_Texture_InfoMeas1_Mito_10_02_256,0.25162415439541375,0.020401262669744145,0.004803338410884086,0.7231712445239581,25253.40937771443,Image,Texture,Mito
Nuclei_Texture_Correlation_Mito_3_00_256,0.12584269039452844,0.0428351211983963,0.008793078381815344,0.82252911002526,30811.527272618623,Nuclei,Texture,Mito
Cytoplasm_RadialDistribution_FracAtD_RNA_2of4,0.13011365402037114,0.05381430899531149,0.0032233297831477754,0.8128487072011696,88899.53948109222,Cytoplasm,RadialDistribution,RNA
Cytoplasm_Texture_SumVariance_Mito_10_02_256,0.36673833986875604,0.034228537072520146,0.003211288062955425,0.5958218349957685,115893.52495781958,Cytoplasm,Texture,Mito
Cytoplasm_Texture_AngularSecondMoment_DNA_5_01_256,0.06226979171943224,0.0439210677969038,0.003585093638579265,0.8902240468450847,57992.867039961,Cytoplasm,Texture,DNA
Cytoplasm_Texture_AngularSecondMoment_ER_3_02_256,0.12375922122612493,0.05276774381259077,0.0013977427904035067,0.8220752921708808,82189.099073922,Cytoplasm,Texture,ER
Cells_Texture_Contrast_DNA_5_02_256,0.4816088687147045,0.03283810514429663,0.0017012106919307764,0.483851815449068,234998.365364867,Cells,Texture,DNA
Cytoplasm_Texture_SumAverage_DNA_10_00_256,0.19643633478568806,0.038102476353339985,0.004581189009092856,0.7608799998518792,89134.62238862328,Cytoplasm,Texture,DNA
Image_Texture_InfoMeas2_AGP_3_03_256,0.41778118728736224,0.059263093077662775,0.0022371833047864025,0.5207185363301886,211909.30917809333,Image,Texture,AGP
Image_Texture_InfoMeas2_RNA_3_02_256,0.5309021539625466,0.05167437673683704,0.0016812844905233597,0.4157421848100931,335541.46253479377,Image,Texture,RNA
Nuclei_Texture_SumEntropy_DNA_5_03_256,0.3588463020918834,0.04255390229446047,0.006335871914514772,0.5922639236991414,131273.62243444135,Nuclei,Texture,DNA
Nuclei_Texture_InverseDifferenceMoment_RNA_5_01_256,0.14158297197930944,0.04530544423887749,0.0008292313508354286,0.8122823524309776,44877.556074197564,Nuclei,Texture,RNA
Image_Texture_InverseDifferenceMoment_AGP_5_03_256,0.47382160474830953,0.03886721485629972,0.0014862615302056407,0.485824918865185,48556.911917071804,Image,Texture,AGP
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_6of16,0.03390883255786759,0.053805969013259396,0.027756559175936515,0.8845286392529366,332193.21671481803,Cytoplasm,RadialDistribution,
Cells_Texture_Contrast_Mito_10_02_256,0.45612117591084056,0.035149074985318766,0.0017386863083315863,0.5069910627955091,189426.44347832014,Cells,Texture,Mito
Cells_Texture_Contrast_RNA_10_02_256,0.4304031487390086,0.03826726529455384,0.0013767314647205788,0.5299528545017169,186691.2004065817,Cells,Texture,RNA
Image_Intensity_MeanIntensity_DNA,0.4714425948991805,0.037168684450383904,0.001757532198074989,0.4896311884523605,33046.35721412068,Image,Intensity,DNA
Cells_Texture_InfoMeas2_AGP_5_02_256,0.13524760894120877,0.04952281106213724,0.001795519887174803,0.8134340601094792,46999.46223743849,Cells,Texture,AGP
Nuclei_Granularity_9_AGP,0.35218270744509383,0.045129633787416086,0.0012828833735092585,0.6014047753939809,91821.33776737028,Nuclei,Granularity,AGP
Cells_Correlation_RWC_Mito_ER,0.18054734496575697,0.02980212577481084,0.005543792376174661,0.7841067368832575,38336.87595115605,Cells,Correlation,ER
Nuclei_Texture_SumVariance_AGP_5_03_256,0.37405836093564504,0.04489234471955403,0.004133345924735488,0.5769159484200654,160518.83127132442,Nuclei,Texture,AGP
Nuclei_Texture_InfoMeas1_ER_10_01_256,0.37560586854122724,0.03693515035619945,0.0005690820978597795,0.5868898990047134,133343.07388375723,Nuclei,Texture,ER
Nuclei_Texture_Contrast_ER_5_03_256,0.37612867688207374,0.05086197999847625,0.000363705831292775,0.5726456372881572,155124.97570350108,Nuclei,Texture,ER
Image_Texture_InverseDifferenceMoment_AGP_3_01_256,0.46888222209261693,0.04153028179443243,0.0012844340143584234,0.48830306209859214,45083.74553292639,Image,Texture,AGP
Image_Texture_SumVariance_DNA_3_02_256,0.2242503505346501,0.03779032524429465,0.004681120989543539,0.7332782032315117,38653.98004225388,Image,Texture,DNA
Cytoplasm_Correlation_Overlap_ER_Mito,0.27412680285976876,0.031062435770157864,0.0033217924320283147,0.691488968938045,62135.326873800674,Cytoplasm,Correlation,ER
Image_Granularity_1_RNA,0.4648855089085554,0.03548765792296107,0.0014306704626704508,0.49819616270581313,140566.5638882676,Image,Granularity,RNA
Cells_Texture_Entropy_AGP_10_03_256,0.15501925023764399,0.05100325383784423,0.0017197178770638967,0.7922577780474479,65208.86521091313,Cells,Texture,AGP
Cells_Texture_Entropy_DNA_10_00_256,0.2249383835237454,0.03676875703344695,0.007576129605115971,0.7307167298376918,106546.15214046132,Cells,Texture,DNA
Cytoplasm_Texture_InfoMeas1_ER_10_03_256,0.34294465676709573,0.03862545501286399,0.0019194006158683398,0.6165104876041719,118220.65536526861,Cytoplasm,Texture,ER
Cells_RadialDistribution_RadialCV_mito_tubeness_5of16,0.24333399697741637,0.018116655187606523,0.0016315582529128835,0.7369177895820641,42236.458058755714,Cells,RadialDistribution,
Cells_Texture_Contrast_AGP_3_01_256,0.3593220410827259,0.046293935074599786,0.0033603005701918483,0.5910237232724824,151126.59590750223,Cells,Texture,AGP
Cells_Texture_InfoMeas1_AGP_3_03_256,0.14172178504249272,0.06425071127085336,0.0013916146140613328,0.7926358890725925,80159.28245699283,Cells,Texture,AGP
Image_Texture_Entropy_ER_5_00_256,0.4907688012577934,0.045069936485101665,0.0027862429144366145,0.4613750193426684,87122.68225613656,Image,Texture,ER
Cells_Granularity_4_Mito,0.3892949978005175,0.03351735443512477,0.0013953468711006174,0.5757923008932572,136293.6372230527,Cells,Granularity,Mito
Cytoplasm_Texture_InfoMeas1_RNA_10_03_256,0.28576410566632227,0.039775086577473154,0.0023481361544087074,0.6721126716017959,93461.20090755899,Cytoplasm,Texture,RNA
Image_Texture_SumVariance_ER_5_01_256,0.29464773009439266,0.01699888237745738,0.0010463330364620538,0.6873070544916879,38067.468375175245,Image,Texture,ER
Cells_Texture_Contrast_DNA_3_03_256,0.4775128871715497,0.033717951650605066,0.0019143217248413246,0.48685483945300395,233663.64086880887,Cells,Texture,DNA
Cytoplasm_AreaShape_Eccentricity,0.26222123688503096,0.03395642925491515,0.0008214245518664792,0.7030009093081874,83296.65834298357,Cytoplasm,AreaShape,
Cells_Texture_SumAverage_AGP_5_03_256,0.25814379328357456,0.01355170361367189,0.0032527916972674912,0.7250517114054861,42456.77729854653,Cells,Texture,AGP
Cells_Texture_SumAverage_DNA_10_00_256,0.21849976299461726,0.03502306842067168,0.004367345314880787,0.7421098232698302,101656.64964355581,Cells,Texture,DNA
Cells_Texture_SumAverage_Mito_3_02_256,0.25065373478632186,0.05172927284015718,0.0044026957362489315,0.6932142966372721,70185.9712550951,Cells,Texture,Mito
Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4,0.23915527127361827,0.014396405314492098,0.0015396354170880144,0.7449086879948017,57945.59925840938,Cytoplasm,RadialDistribution,DNA
Cells_Granularity_16_Mito,0.257020450709644,0.0221261691902524,0.002200971151685357,0.7186524089484183,26705.380791010182,Cells,Granularity,Mito
Cytoplasm_Texture_InverseDifferenceMoment_RNA_10_01_256,0.12293534512391636,0.04580918072516209,0.0006171838208994732,0.8306382903300221,73379.86125517302,Cytoplasm,Texture,RNA
Image_ImageQuality_PercentMaximal_OrigAGP,0.026639870710054553,0.10980118375094879,0.02098084671369741,0.8425780988252992,471056.3209723634,Image,ImageQuality,
Image_Intensity_UpperQuartileIntensity_ER__BackgroundOnly,0.15176905872986668,0.026772117913981545,0.020632882928783777,0.800825940427368,42495.52773928279,Image,Intensity,ER
Cells_RadialDistribution_FracAtD_mito_tubeness_6of16,0.28992822035689436,0.04996060578376459,0.0007632135082408314,0.6593479603511003,96529.41171615473,Cells,RadialDistribution,
Cytoplasm_Texture_SumAverage_AGP_5_00_256,0.2694497292398597,0.009284314947282104,0.0032669021996020453,0.717999053613256,33816.21450870001,Cytoplasm,Texture,AGP
Image_Texture_AngularSecondMoment_Mito_3_03_256,0.3872206093658651,0.06266216138419037,0.003512288737585672,0.5466049405123589,143996.95832358464,Image,Texture,Mito
Nuclei_Intensity_UpperQuartileIntensity_AGP,0.272039983125583,0.0420613585909127,0.0018190575561369442,0.6840796007273675,79817.45347776196,Nuclei,Intensity,AGP
Image_Intensity_TotalArea_Mito_BackgroundOnly,0.46711777755844375,0.03615856480139044,0.006582637857236092,0.49014101978292973,57094.63220317192,Image,Intensity,Mito
Cells_Texture_InfoMeas2_AGP_5_00_256,0.1878361553540582,0.04333146087417678,0.0013560494658106188,0.7674763343059544,46688.635333406535,Cells,Texture,AGP
Image_Texture_SumEntropy_ER_3_00_256,0.4873163287670731,0.05141389651819534,0.0027112282044173238,0.4585585465103142,106679.56509297297,Image,Texture,ER
Cytoplasm_Texture_InfoMeas2_ER_3_00_256,0.24535987130272377,0.03649648462017692,0.003767579134132494,0.7143760649429669,74888.96904506083,Cytoplasm,Texture,ER
Nuclei_Texture_Entropy_AGP_10_03_256,0.14535390994296193,0.033739984550492125,0.00209379131614376,0.8188123141904021,45923.682614188656,Nuclei,Texture,AGP
Cytoplasm_Texture_SumEntropy_AGP_10_03_256,0.1849647856822569,0.05079938867933967,0.0017736101480432085,0.7624622154903603,64145.48243555343,Cytoplasm,Texture,AGP
Nuclei_Texture_SumEntropy_AGP_5_01_256,0.1790334464794615,0.04976470093741871,0.0015266318325534373,0.7696752207505664,59115.0345398422,Nuclei,Texture,AGP
Cells_Texture_SumVariance_AGP_10_02_256,0.3544354029035445,0.047602416909883205,0.003521515886024972,0.5944406643005473,153426.58088087387,Cells,Texture,AGP
Cytoplasm_Texture_SumVariance_AGP_5_03_256,0.36226578200190346,0.047336182641574,0.0040267915171973544,0.5863712438393252,138659.92372661564,Cytoplasm,Texture,AGP
Cytoplasm_Texture_SumVariance_Mito_3_03_256,0.3711684106774743,0.03363097982673173,0.003429009025220755,0.5917716004705731,120364.94792914626,Cytoplasm,Texture,Mito
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_17of20,0.18391911924755058,0.07021579763272863,0.0033033409304897066,0.7425617421892311,51746.363878814576,Cytoplasm,RadialDistribution,
Cells_Texture_DifferenceEntropy_ER_10_01_256,0.15145257983356347,0.04763024208914319,0.0012695205345829822,0.7996476575427104,97566.43928841868,Cells,Texture,ER
Image_Texture_InfoMeas2_Mito_3_01_256,0.44125192470761243,0.05263360748672009,0.002927387904391095,0.5031870799012764,177847.96454315784,Image,Texture,Mito
Cells_Texture_DifferenceVariance_AGP_10_00_256,0.09067178502348551,0.06174563290024077,0.0010673748304382779,0.8465152072458354,63283.2411067085,Cells,Texture,AGP
Cytoplasm_Texture_InfoMeas2_AGP_3_00_256,0.16367656326202293,0.04081071226303305,0.0022073636814819945,0.793305360793462,54589.496358129734,Cytoplasm,Texture,AGP
Cells_Parent_CellsIncludingEdges,0.4048759587228961,0.05360627399094374,0.0013263896718811261,0.5401913776142789,38009.05254833042,Cells,Parent,
Cells_Texture_Entropy_RNA_10_02_256,0.10173479474970751,0.049238437077717155,0.0008541018012280227,0.8481726663713474,70536.28036882433,Cells,Texture,RNA
Cells_Texture_SumEntropy_DNA_10_00_256,0.22143010887082537,0.037145440692253444,0.00783953746419662,0.7335849129727245,111689.70877649466,Cells,Texture,DNA
Cytoplasm_Granularity_4_ER,0.3875758088576844,0.0457079565618866,0.0010969025071658795,0.5656193320732632,149587.98991882178,Cytoplasm,Granularity,ER
Cells_RadialDistribution_MeanFrac_ER_4of4,0.12254441130427542,0.06065206713418901,0.0038919426240417174,0.8129115789374938,83633.4537383923,Cells,RadialDistribution,ER
Cytoplasm_Texture_AngularSecondMoment_DNA_10_03_256,0.07514175218747803,0.03946177284395589,0.0055360851253848115,0.8798603898431813,58729.73333126544,Cytoplasm,Texture,DNA
Image_Texture_InfoMeas2_ER_3_00_256,0.5156257597614621,0.05484145001123762,0.0018823768035955014,0.42765041342370497,318498.82337092195,Image,Texture,ER
Cells_RadialDistribution_FracAtD_DNA_2of4,0.12481926815203105,0.055830322761628526,0.0011594619488699475,0.8181909471374705,82429.48219855053,Cells,RadialDistribution,DNA
Image_Texture_InverseDifferenceMoment_ER_10_01_256,0.4902864102323704,0.034713955703171206,0.0034069024714029196,0.47159273159305554,58010.69342599983,Image,Texture,ER
Nuclei_Intensity_MinIntensityEdge_RNA,0.215970213953128,0.013510958972456735,0.003133731633099493,0.7673850954413158,30287.2260278667,Nuclei,Intensity,RNA
Image_Texture_AngularSecondMoment_DNA_3_02_256,0.3155187040603915,0.06457444165213885,0.007665659825340151,0.6122411944621294,41870.00443313042,Image,Texture,DNA
Nuclei_Texture_InfoMeas2_ER_10_02_256,0.193196080073512,0.042290155708375216,0.0027425848012031465,0.7617711794169097,56446.69670414269,Nuclei,Texture,ER
Cytoplasm_Texture_InfoMeas2_AGP_10_01_256,0.2633885352605362,0.026317875203424046,0.0037787669877422715,0.7065148225482974,49053.515021651154,Cytoplasm,Texture,AGP
Cytoplasm_Texture_Variance_Mito_5_00_256,0.3871687689193267,0.03320519665479226,0.0030641442543390793,0.5765618901715419,127076.902962822,Cytoplasm,Texture,Mito
Cells_AreaShape_Zernike_7_5,0.28966126850070467,0.024822601747169427,0.0015966733962151465,0.6839194563559108,61439.18423137969,Cells,AreaShape,
Image_Texture_SumEntropy_DNA_10_03_256,0.46434244425720733,0.04472661509955427,0.003903759571956101,0.48702718107128234,52701.64754853253,Image,Texture,DNA
Nuclei_Texture_InfoMeas1_DNA_10_00_256,0.4613698657005388,0.03472664435620109,0.003014202106885262,0.5008892878363749,180906.31906786608,Nuclei,Texture,DNA
Cytoplasm_Correlation_Manders_ER_RNA,0.4298136817856433,0.04212600900551208,0.0081942725614738,0.5198660366473707,193716.89802571276,Cytoplasm,Correlation,ER
Cytoplasm_Granularity_14_DNA,0.116650792120057,0.04868733559080559,0.008794615157598284,0.8258672571315392,37851.559018007305,Cytoplasm,Granularity,DNA
Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.2891291871524272,0.026687554738183076,0.0044004385906244265,0.6797828195187654,108253.0315337161,Cytoplasm,RadialDistribution,ER
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_19of20,0.09173524234881358,0.113498561589322,0.005964857295196776,0.7888013387666676,59307.08020204908,Cytoplasm,RadialDistribution,
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_9of16,0.05922084776536925,0.1262572658368133,0.09142098207141361,0.7231009043264038,495888.0694284749,Cytoplasm,RadialDistribution,
Cytoplasm_Texture_InfoMeas1_DNA_3_01_256,0.19912724449377686,0.042945638082265314,0.003866120065459506,0.7540609973584983,73601.66802901748,Cytoplasm,Texture,DNA
Cytoplasm_Texture_AngularSecondMoment_Mito_10_00_256,0.08751584660545776,0.08440369515518652,0.002274110219151139,0.8258063480202046,78649.25283699231,Cytoplasm,Texture,Mito
Image_Texture_SumEntropy_AGP_10_00_256,0.45242668760761373,0.060472724034696494,0.0014194121638845636,0.48568117619380524,115353.21855134978,Image,Texture,AGP
Nuclei_Texture_AngularSecondMoment_ER_5_00_256,0.06288080227586225,0.07445844531407733,0.00345814469185148,0.8592026077182091,66323.12325394928,Nuclei,Texture,ER
Cells_Correlation_RWC_ER_RNA,0.14554500877702783,0.028285267197326935,0.0025002447676021225,0.8236694792580431,55541.713418650615,Cells,Correlation,ER
Cells_Texture_DifferenceEntropy_RNA_3_02_256,0.1716192790384869,0.04640036759774314,0.0015925236446929268,0.780387829719077,92039.79765699405,Cells,Texture,RNA
Cytoplasm_Granularity_13_AGP,0.26724156352756995,0.05861350140306881,0.00412815047635075,0.6700167845930105,68779.3505249129,Cytoplasm,Granularity,AGP
Image_Texture_InverseDifferenceMoment_DNA_5_02_256,0.45453106330582904,0.03900749086338823,0.0026666724995226044,0.5037947733312602,35294.00209967392,Image,Texture,DNA
Image_Granularity_15_Mito,0.1869403516209939,0.009264887128793134,0.0014369181949906982,0.8023578430552223,30685.770699883047,Image,Granularity,Mito
Cytoplasm_Texture_SumEntropy_ER_5_03_256,0.17165295514426426,0.05527515935470725,0.0011833006670527086,0.7718885848339758,87351.77660995477,Cytoplasm,Texture,ER
Image_Granularity_3_AGP,0.15425208086401448,0.036209742003312194,0.007879383442517237,0.801658793690156,39429.563409476985,Image,Granularity,AGP
Image_Texture_SumVariance_RNA_5_03_256,0.31546485286388226,0.020980195511032213,0.0011615101318593558,0.6623934414932262,30873.256781857177,Image,Texture,RNA
Nuclei_Texture_AngularSecondMoment_RNA_5_00_256,0.10692543022097965,0.08119598013572998,0.002219770807081356,0.8096588188362089,95597.48241630718,Nuclei,Texture,RNA
Image_Texture_InverseDifferenceMoment_ER_5_00_256,0.48253663215662457,0.0364338210948587,0.0022626771322844063,0.47876686961623227,49360.68714740452,Image,Texture,ER
Image_ImageQuality_Correlation_OrigER_10,0.1512774263944711,0.008714858692239884,0.0025561115578893994,0.8374516033553996,14865.030785146113,Image,ImageQuality,
Image_Texture_DifferenceVariance_ER_3_01_256,0.35944591762197176,0.030849131724689123,0.004704310170046362,0.6050006404832927,46798.51902181251,Image,Texture,ER
Cytoplasm_AreaShape_BoundingBoxMaximum_X,0.03840645765547202,0.03885151635168505,0.0008655925816656854,0.9218764334111772,32425.718820528837,Cytoplasm,AreaShape,
Cytoplasm_Texture_AngularSecondMoment_AGP_3_03_256,0.17691024091152063,0.0480470511863074,0.001881809454888523,0.7731608984472834,74954.26843785583,Cytoplasm,Texture,AGP
Nuclei_Granularity_7_Mito,0.21648669489060116,0.05003250172009509,0.00402983792941892,0.7294509654598849,78114.23856806553,Nuclei,Granularity,Mito
Nuclei_Correlation_K_Mito_ER,0.19608469216545424,0.015909185272540247,0.005209558522581082,0.7827965640394244,18053.450510812476,Nuclei,Correlation,ER
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_6of20,0.029798537483425425,0.030370152823012232,0.0031540395744845237,0.9366772701190778,192906.69923346638,Cytoplasm,RadialDistribution,
Image_Texture_AngularSecondMoment_ER_5_00_256,0.48840526820100005,0.043118086442598375,0.002999790221837157,0.4654768551345643,165276.30459152005,Image,Texture,ER
